annealing_time,sdev,median_dwave_gs_prob,min_dwave,max_dwave,median_sim_gs_prob,min_sim,max_sim,median_tvd,min_tvd,max_tvd,median_fidelity,min_fidelity,max_fidelity
5.0,0.0,0.3846700042486191,0.2977200001478195,0.5061300098896027,0.5576189112972219,0.3395201574578189,0.6360908805735596,0.17682411953173321,0.0730670677520756,0.231267522507885,0.9162306039815116,0.8698510840783901,0.9874103254437304
10.0,0.0,0.474494993686676,0.33361999690532684,0.58788001537323,0.7228650041717861,0.413600269699431,0.8557615180489014,0.2218759597093439,0.131390332694545,0.3727449169628269,0.8984271043011322,0.8119459314248053,0.9734867131259888
15.0,0.0,0.5220099911093712,0.360370010137558,0.6193699836730957,0.8177084504278445,0.49742399285685907,0.9577182662803008,0.27908883259189365,0.1604370287020405,0.4269797383899411,0.8607644567324793,0.7413183476954367,0.9682943911417164
20.0,0.0,0.5539349913597107,0.3728799968957901,0.6469900012016296,0.8871190464982408,0.576392630765636,0.9885486984389846,0.32628190142581626,0.2194104480498774,0.4616482339028073,0.8422322051867899,0.6720650028265265,0.927642862767594
25.0,0.0,0.571494996547699,0.37474000453948975,0.676010012626648,0.9330066981057188,0.6479773171088926,0.9970057476010223,0.3497929507778562,0.273238666441569,0.4651582855138645,0.794577605041334,0.6387207077217532,0.9031955155544316
30.0,0.0,0.5786600112915039,0.38514000177383423,0.6853500008583069,0.961631607048363,0.7106108098970103,0.9992162598701737,0.37163367704692907,0.2915504036944194,0.4911880162058253,0.7603938384803683,0.6039199269205866,0.8594843002456257
