annealing_time,sdev,median_dwave_gs_prob,min_dwave,max_dwave,median_sim_gs_prob,min_sim,max_sim,median_tvd,min_tvd,max_tvd,median_fidelity,min_fidelity,max_fidelity
5.0,0.1,0.3846700042486191,0.2977200001478195,0.5061300098896027,0.48298777502217194,0.3302812570952075,0.600694541911873,0.112754277018947,0.059926634068794,0.1823535661814096,0.965126418275676,0.9179502787260392,0.9910567828681192
10.0,0.1,0.474494993686676,0.33361999690532684,0.58788001537323,0.5507836838972118,0.3423982316409334,0.6420510257186272,0.08837627973758819,0.0310859152419114,0.1779926351364905,0.9851942893726953,0.9508452953738068,0.9970015867166828
15.0,0.1,0.5220099911093712,0.360370010137558,0.6193699836730957,0.5670649126174458,0.3370015712965539,0.6600007493584059,0.08492533892333705,0.0389198571177912,0.1579961656521141,0.9882009844054498,0.9602817847729768,0.9978650525011238
20.0,0.1,0.5539349913597107,0.3728799968957901,0.6469900012016296,0.5696757207193288,0.35132038586742487,0.6598673050865613,0.09095954214169415,0.0138367553860897,0.1779769313520038,0.9855950858846552,0.9588515432398376,0.9990969490541608
25.0,0.1,0.571494996547699,0.37474000453948975,0.676010012626648,0.5741191954345807,0.35688210211034543,0.6659387149395437,0.1028506762904837,0.0196174201028012,0.2154596877116701,0.986385290728029,0.9453301859662352,0.9979689340067864
30.0,0.1,0.5786600112915039,0.38514000177383423,0.6853500008583069,0.5740114977097217,0.3481799678567866,0.6691519435311597,0.08321159360140265,0.0048870506355132,0.2195930654579727,0.9880542241099755,0.9346748582348092,0.9993817682920216
