annealing_time,sdev,median_dwave_gs_prob,min_dwave,max_dwave,median_sim_gs_prob,min_sim,max_sim,median_tvd,min_tvd,max_tvd,median_fidelity,min_fidelity,max_fidelity
5.0,0.03,0.3846700042486191,0.2977200001478195,0.5061300098896027,0.5446548741051358,0.3412550618864063,0.631091376165003,0.168291633863127,0.0694397747981153,0.2239420877647054,0.9234709483388187,0.8771863350617132,0.9880302812109338
10.0,0.03,0.474494993686676,0.33361999690532684,0.58788001537323,0.6797297404746794,0.4014479992821272,0.7863611792320881,0.1909415925722934,0.0985455203386708,0.3212945107250716,0.9276884440611447,0.8644051942997605,0.9833291749822648
15.0,0.03,0.5220099911093712,0.360370010137558,0.6193699836730957,0.7334057245663741,0.46079409490938916,0.8706613193012264,0.20458537432541096,0.1105658953534796,0.3638997783793544,0.9206407341528458,0.8292764478475282,0.9836462372542208
20.0,0.03,0.5539349913597107,0.3728799968957901,0.6469900012016296,0.7700395714625725,0.49097183594996463,0.9081303098987076,0.21175978894682534,0.1292117696896018,0.4025205079264154,0.9201310773967462,0.7850472263417657,0.9701860529220316
25.0,0.03,0.571494996547699,0.37474000453948975,0.676010012626648,0.786268093215435,0.5066977648224809,0.9268112002509076,0.21129983077422596,0.1268155764788385,0.3780093589721534,0.9188260801078934,0.768188482493376,0.9636318717726992
30.0,0.03,0.5786600112915039,0.38514000177383423,0.6853500008583069,0.8003761297334324,0.5306045365097825,0.9457573279216771,0.2153008432200338,0.1328029814932791,0.4063390909494764,0.9136046475966317,0.7282869888941447,0.975839689070252
