instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;7;25;0.0;0.31074183755270646;0.8273462779884192;[9.999999747378752e-6, 0.29919999837875366, 0.16155000030994415, 0.021309999749064445, 0.0, 0.004530000034719706, 0.0001500000071246177, 9.999999747378752e-6, 0.0, 7.999999797903001e-5, 0.001879999996162951, 0.0, 0.017720000818371773, 0.16416999697685242, 0.32938000559806824, 9.999999747378752e-6];[7.976140629791213e-8, 0.4696588993098615, 0.03032029540173922, 3.1990708957867644e-6, 5.593494558054764e-7, 7.813665393866604e-6, 6.2301634906627935e-6, 2.923277776984842e-6, 2.923277776985939e-6, 6.230163490660761e-6, 7.813665393861581e-6, 5.593494558103016e-7, 3.1990708958044013e-6, 0.0303202954017398, 0.4696588993098527, 7.976140629655523e-8];[0.32938000559806824, 0.29919999837875366];[0.4696588993098527, 0.4696588993098615]
rich;k_4;16;25;0.0;0.3754730101794224;0.7226653957016397;[0.0, 0.18243999779224396, 1.9999999494757503e-5, 0.18529999256134033, 9.999999747378752e-6, 5.999999848427251e-5, 0.0002300000051036477, 0.01737000048160553, 0.01116000022739172, 0.0002099999983329326, 0.00013000000035390258, 0.0, 0.18979999423027039, 1.9999999494757503e-5, 0.41324999928474426, 0.0];[2.941110785340944e-6, 0.48557856401712524, 2.110032809722562e-6, 0.014396642236177717, 4.711307929954089e-9, 4.647903106271493e-6, 1.1937081227888728e-5, 3.1529074766396453e-6, 3.1529074766433143e-6, 1.1937081227906868e-5, 4.6479031062736645e-6, 4.711307929823211e-9, 0.014396642236177253, 2.110032809718584e-6, 0.4855785640171135, 2.9411107853367872e-6];[0.41324999928474426, 0.18243999779224396];[0.4855785640171135, 0.48557856401712524]
rich;k_4;13;25;0.0;0.273238666441569;0.8160847058584909;[0.15241000056266785, 9.999999747378752e-6, 0.187049999833107, 0.08701000362634659, 0.00039999998989515007, 0.0, 0.0, 7.000000186963007e-5, 5.999999848427251e-5, 0.0, 0.0, 0.00031999999191612005, 0.13434000313282013, 0.21595999598503113, 3.9999998989515007e-5, 0.2223300039768219];[0.3239886585544497, 9.459839866415025e-6, 0.17229763102069118, 0.0036816989092427104, 2.1580902053957233e-5, 6.435115424004171e-7, 3.165012459270095e-8, 2.956120498312061e-7, 2.9561204982949127e-7, 3.165012459359143e-8, 6.435115424041444e-7, 2.158090205394333e-5, 0.003681698909242354, 0.17229763102068893, 9.459839866421442e-6, 0.3239886585544429];[0.15241000056266785, 0.2223300039768219];[0.3239886585544497, 0.3239886585544429]
rich;k_4;4;25;0.0;0.2815056364793443;0.8492020145570615;[0.17403000593185425, 0.0006099999882280827, 0.0001900000061141327, 0.0, 0.0003800000122282654, 0.3400700092315674, 0.00015999999595806003, 0.00011999999696854502, 0.0, 0.00011000000085914508, 0.33594000339508057, 0.0002500000118743628, 0.0, 0.00011000000085914508, 0.0006399999838322401, 0.1473899930715561];[0.021222559301741467, 6.3292128123451505e-6, 6.072221336455634e-7, 2.406000541785298e-10, 3.177682844524651e-6, 0.4787510241693999, 2.7076979563594902e-6, 1.3594472528555017e-5, 1.3594472528542237e-5, 2.7076979563558997e-6, 0.47875102416937954, 3.17768284451295e-6, 2.406000540520336e-10, 6.072221336392489e-7, 6.329212812344201e-6, 0.021222559301740135];[0.3400700092315674, 0.33594000339508057];[0.4787510241693999, 0.47875102416937954]
rich;k_4;27;25;0.0;0.4651582855138645;0.6565492475470097;[0.31801000237464905, 0.13700999319553375, 0.016359999775886536, 0.0029200001154094934, 0.0, 0.09035000205039978, 0.0, 0.0, 9.999999747378752e-6, 0.0, 0.06165999919176102, 0.0, 0.011090000160038471, 0.018789999186992645, 0.18151000142097473, 0.16229000687599182];[0.4727167327406586, 0.026515306108630364, 6.211294092283052e-6, 3.899950884783488e-6, 8.231335804083231e-6, 0.0007412717799602906, 1.7647925985296153e-8, 8.329142068461803e-6, 8.32914206848215e-6, 1.7647925985228867e-8, 0.0007412717799603857, 8.231335804072428e-6, 3.899950884796483e-6, 6.21129409224479e-6, 0.02651530610863023, 0.47271673274064274];[0.31801000237464905, 0.16229000687599182];[0.4727167327406586, 0.47271673274064274]
rich;k_4;18;25;0.0;0.36634059972495214;0.7983188753095658;[2.9999999242136255e-5, 0.3111400008201599, 0.00023999999393709004, 0.00011000000085914508, 0.0, 0.0, 0.2551499903202057, 0.0, 0.0, 0.17199000716209412, 0.0, 0.0, 0.00013000000035390258, 0.0002800000074785203, 0.2609100043773651, 1.9999999494757503e-5];[1.748669045902706e-5, 0.4691857369035873, 8.251598990003193e-6, 1.2404589837661396e-6, 3.3995986083716417e-6, 1.340672485165647e-8, 0.0307777194606325, 6.1518820283776835e-6, 6.151882028368899e-6, 0.030777719460630903, 1.3406724851679903e-8, 3.3995986083798524e-6, 1.240458983760931e-6, 8.251598989996454e-6, 0.46918573690358256, 1.7486690459046496e-5];[0.2609100043773651, 0.3111400008201599];[0.46918573690358256, 0.4691857369035873]
rich;k_4;22;25;0.0;0.327434399993027;0.7929408939795833;[0.0006399999838322401, 0.3877899944782257, 0.27935001254081726, 0.0, 0.0, 0.011409999802708626, 0.00039000000106170774, 0.0, 0.0, 0.00014000000373926014, 0.0074800001457333565, 0.0, 0.0, 0.07609999924898148, 0.23634999990463257, 0.0003499999875202775];[1.7186799649299195e-6, 0.4757741692828055, 0.024204893027007974, 6.717265639220792e-7, 1.0010156672524012e-5, 3.131252460432547e-6, 3.0613769425186095e-6, 2.344497595952874e-6, 2.344497595943688e-6, 3.061376942531625e-6, 3.1312524604316894e-6, 1.00101566725309e-5, 6.717265639249247e-7, 0.02420489302700922, 0.4757741692828007, 1.7186799649351203e-6];[0.23634999990463257, 0.3877899944782257];[0.4757741692828007, 0.4757741692828055]
rich;k_4;14;25;0.0;0.35220372985532716;0.7943431277380412;[0.030719999223947525, 0.010619999840855598, 2.9999999242136255e-5, 9.999999747378752e-6, 2.9999999242136255e-5, 0.12678000330924988, 0.31147000193595886, 5.999999848427251e-5, 9.000000136438757e-5, 0.2542499899864197, 0.22432999312877655, 2.9999999242136255e-5, 0.0, 9.999999747378752e-6, 0.008700000122189522, 0.03286999836564064];[6.999325787953112e-5, 1.0632982685576892e-5, 5.398533478701411e-5, 8.001357357295957e-9, 6.316111462445692e-6, 0.04092930387057062, 0.4589278750753454, 1.8853659039966898e-6, 1.8853659040101523e-6, 0.458927875075369, 0.04092930387057229, 6.3161114624404485e-6, 8.001357356791994e-9, 5.398533478701743e-5, 1.06329826855637e-5, 6.999325787959725e-5];[0.31147000193595886, 0.2542499899864197];[0.4589278750753454, 0.458927875075369]
rich;k_4;37;25;0.0;0.3219335097438695;0.8187111931135199;[0.01614999957382679, 0.34883999824523926, 1.9999999494757503e-5, 0.00015999999595806003, 0.16008999943733215, 1.9999999494757503e-5, 0.00877000018954277, 0.0, 9.999999747378752e-6, 0.017880000174045563, 9.999999747378752e-6, 0.17931999266147614, 9.999999747378752e-5, 3.9999998989515007e-5, 0.25369998812675476, 0.014890000224113464];[2.1871893401714482e-6, 0.4622367506385093, 3.810766022756912e-7, 6.70310604503094e-6, 0.03774550666817274, 5.862059867496393e-6, 2.6037342335672255e-6, 5.5272455251953715e-9, 5.5272455259299675e-9, 2.603734233570994e-6, 5.862059867507486e-6, 0.037745506668169504, 6.703106045057242e-6, 3.810766022819249e-7, 0.46223675063850056, 2.187189340178068e-6];[0.25369998812675476, 0.34883999824523926];[0.46223675063850056, 0.4622367506385093]
rich;k_4;21;25;0.0;0.28674655294791657;0.8200691868600919;[0.0, 0.21152999997138977, 0.0004199999966658652, 0.00031999999191612005, 0.06131000071763992, 0.20935000479221344, 0.002219999907538295, 0.0, 0.0, 0.0020699999295175076, 0.21499000489711761, 0.07818000018596649, 0.00014000000373926014, 0.0002899999963119626, 0.21918000280857086, 0.0];[2.2476802859258296e-5, 0.3587057893721757, 8.76851154248304e-6, 1.032270139718902e-5, 3.9559140778441115e-5, 0.14121301107363762, 6.400835098302476e-8, 8.389260533220257e-9, 8.389260533195881e-9, 6.400835098216155e-8, 0.14121301107363993, 3.9559140778422684e-5, 1.0322701397216957e-5, 8.768511542441003e-6, 0.3587057893721679, 2.2476802859233746e-5];[0.21918000280857086, 0.21152999997138977];[0.3587057893721679, 0.3587057893721757]
