instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;33;10;0.03;0.19478036398450935;0.9439413895120182;[9.999999747378752e-5, 0.26065999269485474, 0.004749999847263098, 0.0007900000200606883, 0.002839999971911311, 0.0, 0.29241999983787537, 0.0, 0.0, 0.1710900068283081, 0.0, 0.0016799999866634607, 0.0009699999936856329, 0.003160000080242753, 0.26148998737335205, 4.999999873689376e-5];[3.459559760984349e-6, 0.358447034075859, 1.3639885249306344e-5, 1.3123370815182095e-6, 2.8072055029075537e-6, 1.806328292255464e-5, 0.1415136056436542, 7.800996984539349e-8, 7.800996984544055e-8, 0.14151360564365437, 1.8063282922554975e-5, 2.8072055029070578e-6, 1.3123370815185596e-6, 1.3639885249303469e-5, 0.35844703407585854, 3.4595597609850735e-6];[0.26148998737335205, 0.26065999269485474];[0.35844703407585854, 0.358447034075859]
rich;k_4;24;10;0.03;0.193902035878875;0.9155221948414692;[0.0027799999807029963, 0.05959000065922737, 9.999999747378752e-6, 0.00018000000272877514, 0.0, 0.1907700002193451, 0.0, 0.2445800006389618, 0.2000499963760376, 0.0, 0.23261000216007233, 0.0, 9.000000136438757e-5, 0.0, 0.06789000332355499, 0.001449999981559813];[2.0914594937922656e-6, 0.006576100533968353, 4.648848401826686e-6, 1.172618406342964e-5, 8.284457433419645e-7, 0.1741417417871619, 2.7539290162492676e-6, 0.31926010881215144, 0.3192601088121503, 2.7539290162490423e-6, 0.17414174178716166, 8.284457433419784e-7, 1.1726184063428432e-5, 4.6488484018269794e-6, 0.006576100533968331, 2.0914594937917875e-6];[0.2445800006389618, 0.2000499963760376];[0.31926010881215144, 0.3192601088121503]
rich;k_4;13;10;0.03;0.09854552033867088;0.9800923604976428;[0.14369000494480133, 9.000000136438757e-5, 0.2365099936723709, 0.11731000244617462, 0.0002899999963119626, 2.9999999242136255e-5, 0.0, 0.00013000000035390258, 0.00014000000373926014, 0.0, 0.0, 0.0002500000118743628, 0.10819999873638153, 0.19829000532627106, 0.00016999999934341758, 0.1949000060558319];[0.2007239996410638, 2.7084530790371226e-6, 0.2339768289075647, 0.06528201854810627, 1.2397494235619929e-5, 5.161277755369767e-7, 9.337553876493902e-8, 1.4374526368669034e-6, 1.4374526368670506e-6, 9.337553876499272e-8, 5.161277755370308e-7, 1.2397494235622304e-5, 0.06528201854810622, 0.23397682890756508, 2.7084530790373856e-6, 0.2007239996410634];[0.14369000494480133, 0.1949000060558319];[0.2007239996410638, 0.2007239996410634]
rich;k_4;5;10;0.03;0.2972888112269611;0.8831109286371382;[0.0, 0.057360000908374786, 0.0, 4.999999873689376e-5, 0.0, 1.9999999494757503e-5, 0.15564000606536865, 0.2735700011253357, 0.21552999317646027, 0.23718999326229095, 9.999999747378752e-6, 0.0, 9.000000136438757e-5, 0.0, 0.06054000183939934, 0.0];[2.932060570360329e-6, 0.008066462862532538, 4.864287485083919e-6, 1.4331084721631233e-5, 2.9012169427094965e-7, 2.0727584062772843e-5, 0.09870980238289016, 0.3931805896160439, 0.3931805896160443, 0.09870980238288928, 2.0727584062771302e-5, 2.901216942708618e-7, 1.4331084721629735e-5, 4.864287485083928e-6, 0.008066462862532509, 2.9320605703599934e-6];[0.2735700011253357, 0.21552999317646027];[0.3931805896160439, 0.3931805896160443]
rich;k_4;16;10;0.03;0.21523023614434728;0.9017622066235572;[9.999999747378752e-6, 0.18107999861240387, 0.00011999999696854502, 0.2000100016593933, 1.9999999494757503e-5, 0.000699999975040555, 0.0003499999875202775, 0.04812999814748764, 0.025219999253749847, 0.00013000000035390258, 0.000859999970998615, 0.0, 0.2407200038433075, 1.9999999494757503e-5, 0.302619993686676, 9.999999747378752e-6];[2.874677924160402e-6, 0.34946508576875285, 1.8472207659701184e-6, 0.14988510682315456, 5.9339726952877495e-8, 7.801123707113411e-6, 6.888252484099967e-6, 0.0006303367934825039, 0.000630336793482503, 6.888252484100245e-6, 7.80112370711186e-6, 5.933972695282434e-8, 0.14988510682315428, 1.847220765970461e-6, 0.3494650857687536, 2.8746779241606654e-6];[0.302619993686676, 0.18107999861240387];[0.3494650857687536, 0.34946508576875285]
rich;k_4;28;10;0.03;0.19588602765286295;0.9044684107558286;[9.999999747378752e-6, 0.07030999660491943, 0.0, 0.0011399999493733048, 0.0002800000074785203, 0.14655999839305878, 0.0086899995803833, 0.24003000557422638, 0.1514499932527542, 0.007499999832361937, 0.27371999621391296, 0.0006300000241026282, 0.0005600000149570405, 0.0, 0.09911999851465225, 0.0];[1.0667681303564954e-5, 0.015192668294372859, 4.434754693450169e-7, 1.94838596899271e-6, 4.524440687217464e-6, 0.23562799453390115, 1.8846166177212265e-5, 0.24914290702211966, 0.2491429070221184, 1.884616617721287e-5, 0.23562799453390126, 4.524440687217401e-6, 1.9483859689932285e-6, 4.4347546934506203e-7, 0.015192668294372843, 1.0667681303566001e-5];[0.24003000557422638, 0.1514499932527542];[0.24914290702211966, 0.2491429070221184]
rich;k_4;27;10;0.03;0.2632343049715531;0.8874582212842062;[0.19509999454021454, 0.11675000190734863, 0.04165000095963478, 0.010990000329911709, 0.0, 0.09605000168085098, 0.0, 1.9999999494757503e-5, 0.0, 0.0, 0.07970999926328659, 9.999999747378752e-6, 0.024210000410676003, 0.041930001229047775, 0.22457000613212585, 0.1690099984407425];[0.29902958678791375, 0.14601860501795316, 0.0038595094032811248, 0.0004193767437722398, 8.185460005696597e-6, 0.050656460459952105, 5.7232408806921375e-8, 8.21889471314261e-6, 8.218894713144113e-6, 5.723240880701813e-8, 0.05065646045995224, 8.185460005698303e-6, 0.00041937674377223874, 0.0038595094032811235, 0.14601860501795288, 0.29902958678791547];[0.19509999454021454, 0.1690099984407425];[0.29902958678791375, 0.29902958678791547]
rich;k_4;25;10;0.03;0.17026184676116085;0.952984235719539;[0.0, 0.010809999890625477, 0.27070000767707825, 0.18630999326705933, 0.0, 0.00026000000070780516, 9.999999747378752e-6, 0.0, 0.0, 9.999999747378752e-6, 0.00026000000070780516, 0.0, 0.2713100016117096, 0.2539199888706207, 0.006399999838322401, 9.999999747378752e-6];[1.7499289141754491e-6, 5.22395877670833e-6, 0.34740960559921413, 0.15253985571928405, 3.512863873744974e-7, 3.121492323830477e-6, 3.448616609014614e-5, 5.605849011099833e-6, 5.605849011099836e-6, 3.448616609014938e-5, 3.1214923238302146e-6, 3.51286387374578e-7, 0.15253985571928436, 0.34740960559921374, 5.223958776707176e-6, 1.7499289141757664e-6];[0.2539199888706207, 0.27070000767707825];[0.34740960559921374, 0.34740960559921413]
rich;k_4;35;10;0.03;0.13270730308889286;0.9703822674304049;[9.000000136438757e-5, 0.09901999682188034, 0.0, 0.0, 9.999999747378752e-6, 0.13895000517368317, 0.09476999938488007, 0.10722000151872635, 0.13601000607013702, 0.14573000371456146, 0.2052599936723709, 0.0, 0.0, 9.999999747378752e-6, 0.07283999770879745, 9.000000136438757e-5];[1.437754212385174e-5, 0.043597975194844554, 2.9572099721579623e-6, 7.506663493446382e-8, 1.241976466025218e-5, 0.22251715871034305, 0.10503395701273675, 0.12882107949868554, 0.12882107949868493, 0.1050339570127362, 0.22251715871034317, 1.2419764660253833e-5, 7.50666349345126e-8, 2.957209972158247e-6, 0.04359797519484435, 1.4377542123853202e-5];[0.13895000517368317, 0.2052599936723709];[0.22251715871034305, 0.22251715871034317]
rich;k_4;40;10;0.03;0.13585494544018156;0.9558287793493522;[0.009909999556839466, 0.2713800072669983, 0.20690999925136566, 7.000000186963007e-5, 0.0, 0.010990000329911709, 2.9999999242136255e-5, 0.0, 9.999999747378752e-6, 0.0, 0.006200000178068876, 0.0, 3.9999998989515007e-5, 0.22078000009059906, 0.26565998792648315, 0.008019999600946903];[5.311026884589142e-5, 0.33644590729716034, 0.16342931606713965, 2.4099168763007913e-5, 7.370654976615664e-7, 4.517532477727264e-5, 1.6211132640609308e-6, 3.369455314312094e-8, 3.369455314308928e-8, 1.6211132640607285e-6, 4.5175324777271815e-5, 7.370654976619081e-7, 2.409916876300857e-5, 0.16342931606713895, 0.3364459072971595, 5.3110268845896444e-5];[0.26565998792648315, 0.2713800072669983];[0.3364459072971595, 0.33644590729716034]
