instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;31;30;0.03;0.23922368772970032;0.910176691192601;[0.0, 0.0002899999963119626, 0.00139999995008111, 0.0, 0.0, 0.14704999327659607, 0.3137800097465515, 0.004910000134259462, 0.01054999977350235, 0.3185400068759918, 0.20216000080108643, 0.0, 0.0, 0.00107999995816499, 0.00023999999393709004, 0.0];[2.439619758171914e-6, 1.7728788229770944e-5, 2.0744310704091506e-6, 9.206521878354916e-6, 5.370482832215372e-6, 0.06420393978496225, 0.435754832925034, 4.4074462366745634e-6, 4.40744623667484e-6, 0.4357548329250315, 0.06420393978496244, 5.370482832215191e-6, 9.2065218783552e-6, 2.0744310704085988e-6, 1.7728788229772194e-5, 2.439619758171927e-6];[0.3137800097465515, 0.3185400068759918];[0.435754832925034, 0.4357548329250315]
rich;k_4;16;30;0.03;0.21444213749204058;0.9065425750326401;[0.0, 0.1997399926185608, 9.999999747378752e-6, 0.21107999980449677, 0.0, 7.000000186963007e-5, 0.00033000000985339284, 0.0188400000333786, 0.009150000289082527, 0.00018000000272877514, 0.00011999999696854502, 0.0, 0.16416999697685242, 1.9999999494757503e-5, 0.39629000425338745, 0.0];[3.071110045920144e-6, 0.40523297930313645, 1.958985475797567e-6, 0.09474530096752953, 1.827220754019913e-8, 6.245309769569577e-6, 2.8689380585721957e-6, 7.557113777379957e-6, 7.55711377738158e-6, 2.8689380585725265e-6, 6.24530976956959e-6, 1.8272207540194236e-8, 0.0947453009675294, 1.958985475798076e-6, 0.40523297930313473, 3.0711100459210607e-6];[0.39629000425338745, 0.1997399926185608];[0.40523297930313473, 0.40523297930313645]
rich;k_4;6;30;0.03;0.28813469865235397;0.8251201784966158;[0.0003600000054575503, 0.002139999996870756, 0.3921299874782562, 1.9999999494757503e-5, 0.0, 0.0006399999838322401, 0.1137399971485138, 0.10983999818563461, 0.11896999925374985, 0.020109999924898148, 0.000590000010561198, 0.0, 0.0, 0.2356400042772293, 0.0057299998588860035, 9.000000136438757e-5];[6.676143054503652e-6, 1.7177329413953976e-6, 0.45794229208846277, 2.005215399862748e-5, 4.430018751138267e-9, 2.258451940409417e-6, 0.0017501350323482821, 0.04027686396723617, 0.04027686396723635, 0.0017501350323482765, 2.258451940409348e-6, 4.430018751132127e-9, 2.0052153998628828e-5, 0.4579422920884639, 1.7177329413957734e-6, 6.676143054504073e-6];[0.2356400042772293, 0.3921299874782562];[0.4579422920884639, 0.45794229208846277]
rich;k_4;33;30;0.03;0.20695762989736152;0.9399559889451637;[3.9999998989515007e-5, 0.29148998856544495, 0.0008099999977275729, 0.00011000000085914508, 0.0006000000284984708, 0.0, 0.2817699909210205, 0.0, 0.0, 0.13796000182628632, 9.999999747378752e-6, 0.0004199999966658652, 7.999999797903001e-5, 0.0004600000102072954, 0.28624001145362854, 9.999999747378752e-6];[3.922377901570908e-6, 0.39233032245843286, 4.504223282990846e-6, 1.315200946659065e-6, 1.3715381412557814e-6, 1.8486152187080547e-5, 0.10764006990083767, 8.148270055004805e-9, 8.148270055020213e-9, 0.10764006990083741, 1.848615218708184e-5, 1.3715381412565363e-6, 1.3152009466592756e-6, 4.504223282990228e-6, 0.39233032245843574, 3.92237790157119e-6];[0.28624001145362854, 0.29148998856544495];[0.39233032245843574, 0.39233032245843286]
rich;k_4;13;30;0.03;0.14546584667928272;0.9642673530105669;[0.17630000412464142, 1.9999999494757503e-5, 0.21160000562667847, 0.10719999670982361, 0.0003100000030826777, 0.0, 0.0, 7.000000186963007e-5, 0.00011999999696854502, 0.0, 0.0, 0.0004199999966658652, 0.11027999967336655, 0.18479999899864197, 3.9999998989515007e-5, 0.2088399976491928];[0.2653022682548911, 1.2437322171694129e-6, 0.18409830321467507, 0.05058172020586336, 1.5437276651645848e-5, 6.300073472019707e-7, 2.5269466773917506e-8, 3.7203888920141097e-7, 3.720388892015383e-7, 2.5269466773904013e-8, 6.300073472019535e-7, 1.5437276651644977e-5, 0.05058172020586337, 0.1840983032146744, 1.243732217169842e-6, 0.2653022682548913];[0.17630000412464142, 0.2088399976491928];[0.2653022682548911, 0.2653022682548913]
rich;k_4;5;30;0.03;0.27309862736978313;0.8571692566096435;[0.0, 0.02247999981045723, 0.0, 0.00011000000085914508, 0.0, 2.9999999242136255e-5, 0.13539999723434448, 0.37081998586654663, 0.2882699966430664, 0.1303499937057495, 2.9999999242136255e-5, 0.0, 0.00014000000373926014, 9.999999747378752e-6, 0.05235999822616577, 0.0];[1.7777970127718765e-6, 0.0008270546311944097, 5.228667634055622e-6, 1.3941112959932714e-5, 5.579804780396021e-8, 1.844582127562453e-5, 0.03304363203334389, 0.466089864138532, 0.46608986413852627, 0.03304363203334335, 1.8445821275626675e-5, 5.5798047803990934e-8, 1.3941112959931318e-5, 5.228667634055901e-6, 0.0008270546311944177, 1.777797012772294e-6];[0.37081998586654663, 0.2882699966430664];[0.466089864138532, 0.46608986413852627]
rich;k_4;21;30;0.03;0.14151758438820852;0.9372382193771194;[0.0, 0.20975999534130096, 0.0002300000051036477, 0.00018000000272877514, 0.05253000184893608, 0.208979994058609, 0.0018599999602884054, 0.0, 0.0, 0.002050000010058284, 0.21535000205039978, 0.08208999782800674, 0.00019999999494757503, 0.00026000000070780516, 0.22651000320911407, 0.0];[2.5357279326434075e-5, 0.28886842625406073, 5.219416978871165e-6, 1.0320329024369646e-5, 0.010768125464653038, 0.20031831366932892, 4.228228254369709e-6, 9.35837496034122e-9, 9.358374960345333e-9, 4.228228254369738e-6, 0.20031831366933045, 0.010768125464653113, 1.0320329024370779e-5, 5.21941697887108e-6, 0.2888684262540632, 2.5357279326434583e-5];[0.22651000320911407, 0.20975999534130096];[0.2888684262540632, 0.28886842625406073]
rich;k_4;18;30;0.03;0.17731797022545145;0.9639269429598859;[0.0, 0.28644001483917236, 0.00033000000985339284, 0.00013000000035390258, 0.0, 0.0, 0.20866000652313232, 0.0, 0.0, 0.21081000566482544, 0.0, 0.0, 0.00014000000373926014, 0.0003100000030826777, 0.29315000772476196, 2.9999999242136255e-5];[1.8839166954599756e-5, 0.3784359786879715, 1.3543964448465234e-5, 2.2343656947327894e-6, 3.2615777559639135e-6, 1.233358735274772e-8, 0.12152081438372674, 5.315519859295142e-6, 5.315519859295985e-6, 0.12152081438372644, 1.2333587352741261e-8, 3.2615777559646012e-6, 2.234365694732353e-6, 1.3543964448462666e-5, 0.37843597868797096, 1.8839166954600403e-5];[0.29315000772476196, 0.28644001483917236];[0.37843597868797096, 0.3784359786879715]
rich;k_4;36;30;0.03;0.17656224539501306;0.9517181494373218;[0.0, 0.14238999783992767, 0.0, 0.0, 0.0, 0.0009599999757483602, 0.4235000014305115, 0.00044999999227002263, 0.00022000000171829015, 0.2093600034713745, 0.0005099999834783375, 0.0, 9.999999747378752e-6, 0.0, 0.22259999811649323, 0.0];[4.5184865106117395e-9, 0.11409034369785154, 4.552921431628624e-6, 3.0224562250725342e-5, 4.216070203445304e-6, 1.1728020098990603e-5, 0.3858542523157557, 4.677893920460314e-6, 4.677893920460766e-6, 0.3858542523157533, 1.1728020098988578e-5, 4.216070203445982e-6, 3.0224562250728676e-5, 4.552921431629305e-6, 0.11409034369785122, 4.518486510611825e-9];[0.4235000014305115, 0.2093600034713745];[0.3858542523157557, 0.3858542523157533]
rich;k_4;15;30;0.03;0.4063390909494764;0.7282869888941447;[0.36184000968933105, 0.0, 0.16562999784946442, 0.0, 9.999999747378752e-6, 0.034359999001026154, 0.12233000248670578, 0.00018000000272877514, 0.0001500000071246177, 0.021400000900030136, 0.06948000192642212, 9.999999747378752e-6, 0.0, 0.04698000103235245, 0.0, 0.1776300072669983];[0.47287866396083866, 2.5870106001957508e-5, 0.013770419462896753, 1.484564377295169e-8, 2.7008804754516336e-6, 0.0075570833143933, 0.005763453038236891, 1.7943915155107422e-6, 1.7943915155109196e-6, 0.005763453038236856, 0.0075570833143933, 2.7008804754521244e-6, 1.4845643772989403e-8, 0.013770419462896697, 2.5870106001959504e-5, 0.4728786639608384];[0.36184000968933105, 0.1776300072669983];[0.47287866396083866, 0.4728786639608384]
