instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;34;15;0.03;0.2823910211604781;0.8610898246018241;[0.0, 0.12262000143527985, 0.14535999298095703, 0.09723000228404999, 0.0, 0.0001500000071246177, 0.0, 0.19141000509262085, 0.24919000267982483, 0.0, 0.0005099999834783375, 0.0, 0.034609999507665634, 0.03872000053524971, 0.12018000334501266, 1.9999999494757503e-5];[1.1276743236310218e-5, 0.09933280927052963, 0.032321986543427744, 0.006841172294540471, 2.86518471644747e-9, 2.881016111525392e-6, 3.372304896740448e-5, 0.3614561482180022, 0.3614561482180012, 3.372304896740564e-5, 2.8810161115264764e-6, 2.8651847164461258e-9, 0.0068411722945405, 0.03232198654342757, 0.0993328092705295, 1.1276743236310452e-5];[0.19141000509262085, 0.24919000267982483];[0.3614561482180022, 0.3614561482180012]
rich;k_4;22;15;0.03;0.20748758240495724;0.9209378360460205;[0.0009800000116229057, 0.29297998547554016, 0.2504200041294098, 9.999999747378752e-6, 0.0, 0.01679999940097332, 0.0005600000149570405, 0.0, 0.0, 0.0003000000142492354, 0.02078999951481819, 9.999999747378752e-6, 0.0, 0.11851999908685684, 0.29826000332832336, 0.0003699999942909926];[3.3758942697051994e-6, 0.39935290984038696, 0.10032298459988095, 3.255272008878379e-6, 9.275382275111495e-6, 0.0002993818218242168, 4.204495106671191e-6, 4.612694247303425e-6, 4.612694247303243e-6, 4.204495106670879e-6, 0.00029938182182421815, 9.275382275111323e-6, 3.255272008878355e-6, 0.10032298459988112, 0.3993529098403866, 3.3758942697049284e-6];[0.29826000332832336, 0.29297998547554016];[0.3993529098403866, 0.39935290984038696]
rich;k_4;7;15;0.03;0.2045137491878902;0.9100878392794083;[0.0, 0.3479500114917755, 0.13818000257015228, 0.032710000872612, 0.0, 0.011110000312328339, 0.00011000000085914508, 0.0, 0.0, 0.00015999999595806003, 0.002309999894350767, 0.0, 0.02751999907195568, 0.20920999348163605, 0.2307399958372116, 0.0];[4.729956928632882e-7, 0.3915991889474378, 0.10711028587379018, 0.0012697339842510224, 7.802528923172575e-7, 1.0033877249136575e-5, 8.068888481439638e-6, 1.4351802058493815e-6, 1.4351802058491958e-6, 8.068888481440021e-6, 1.0033877249138185e-5, 7.802528923173768e-7, 0.0012697339842510345, 0.10711028587379011, 0.39159918894743884, 4.729956928632473e-7];[0.2307399958372116, 0.3479500114917755];[0.39159918894743884, 0.3915991889474378]
rich;k_4;40;15;0.03;0.15734392121114335;0.9596939646804495;[0.003819999983534217, 0.2595199942588806, 0.17699000239372253, 9.999999747378752e-6, 0.0, 0.003659999929368496, 0.0, 0.0, 0.0, 0.0, 0.003329999977722764, 0.0, 7.000000186963007e-5, 0.23895999789237976, 0.31036001443862915, 0.003280000062659383];[6.7199418723059365e-6, 0.36360469655211497, 0.13636074710077722, 1.803587910347839e-5, 5.028818757793781e-7, 6.552298226687823e-6, 2.713217330152933e-6, 3.212869897497884e-8, 3.212869897501088e-8, 2.7132173301532635e-6, 6.552298226688126e-6, 5.0288187577954e-7, 1.8035879103477574e-5, 0.136360747100777, 0.36360469655211447, 6.719941872307342e-6];[0.31036001443862915, 0.2595199942588806];[0.36360469655211447, 0.36360469655211497]
rich;k_4;35;15;0.03;0.17923844583835535;0.957977867502199;[2.9999999242136255e-5, 0.07244999706745148, 1.9999999494757503e-5, 0.0, 0.0, 0.1679600030183792, 0.10802000015974045, 0.1784999966621399, 0.07918000221252441, 0.11934000253677368, 0.19241000711917877, 9.999999747378752e-6, 0.0, 0.0, 0.08202999830245972, 4.999999873689376e-5];[8.11946271419641e-6, 0.03194061077821854, 2.0475739939706965e-6, 2.1778932814253713e-8, 9.886508384876587e-6, 0.247892706606826, 0.09715554349432157, 0.12299106379660772, 0.12299106379660667, 0.09715554349432196, 0.24789270660682514, 9.886508384877988e-6, 2.1778932814261846e-8, 2.0475739939705974e-6, 0.03194061077821856, 8.119462714196336e-6];[0.1679600030183792, 0.19241000711917877];[0.247892706606826, 0.24789270660682514]
rich;k_4;14;15;0.03;0.25240500646835184;0.8784738455484418;[0.04362000152468681, 0.02174999937415123, 2.9999999242136255e-5, 0.0, 9.999999747378752e-6, 0.1137399971485138, 0.26844000816345215, 4.999999873689376e-5, 0.00013000000035390258, 0.23454999923706055, 0.24815000593662262, 1.9999999494757503e-5, 0.0, 0.0, 0.026240000501275063, 0.04326999932527542];[0.004220333226192026, 0.0003690681102069573, 3.0067701782647743e-5, 1.2502239714816382e-9, 2.984287591022763e-6, 0.12164841135682825, 0.3737282280757372, 9.059914393735169e-7, 9.059914393735658e-7, 0.3737282280757362, 0.12164841135682788, 2.9842875910222168e-6, 1.2502239714815201e-9, 3.006770178264857e-5, 0.00036906811020695886, 0.004220333226192006];[0.26844000816345215, 0.23454999923706055];[0.3737282280757372, 0.3737282280757362]
rich;k_4;12;15;0.03;0.15707977650234445;0.9624741712708615;[0.08154000341892242, 0.0, 0.14922000467777252, 0.1598999947309494, 9.999999747378752e-6, 0.0, 0.004209999926388264, 0.0006699999794363976, 0.0006200000061653554, 0.003490000031888485, 0.0, 0.0, 0.2142300009727478, 0.2142300009727478, 9.999999747378752e-6, 0.17186999320983887];[0.10697677369406546, 1.6656889853451285e-5, 0.14012241319248786, 0.2528731055048247, 3.4579617363533752e-6, 1.0108188699959677e-8, 4.7156018187295485e-6, 2.8670470248399985e-6, 2.8670470248401726e-6, 4.715601818730059e-6, 1.010818869996164e-8, 3.457961736353608e-6, 0.2528731055048252, 0.1401224131924881, 1.6656889853453795e-5, 0.10697677369406576];[0.2142300009727478, 0.1598999947309494];[0.2528731055048252, 0.2528731055048247]
rich;k_4;28;15;0.03;0.15881522122781686;0.9159148615171625;[0.0, 0.0516199991106987, 0.0, 0.00031999999191612005, 2.9999999242136255e-5, 0.18709999322891235, 0.0030700000934302807, 0.2909800112247467, 0.1466899961233139, 0.002839999971911311, 0.23726999759674072, 7.000000186963007e-5, 0.0001500000071246177, 0.0, 0.07986000180244446, 0.0];[5.1041961753126276e-6, 0.0073892185679623025, 3.2580264503269275e-7, 3.988473891773189e-6, 4.605316592726086e-6, 0.21992950101988804, 2.406636505309308e-6, 0.272664849986341, 0.2726648499863394, 2.4066365053089266e-6, 0.21992950101988767, 4.605316592726295e-6, 3.988473891772883e-6, 3.2580264503271467e-7, 0.007389218567962281, 5.104196175312989e-6];[0.2909800112247467, 0.1466899961233139];[0.272664849986341, 0.2726648499863394]
rich;k_4;13;15;0.03;0.1252593023166359;0.9628268684606818;[0.11834000051021576, 1.9999999494757503e-5, 0.2072799950838089, 0.11868000030517578, 0.00018000000272877514, 0.0, 0.0, 4.999999873689376e-5, 1.9999999494757503e-5, 0.0, 0.0, 0.00022000000171829015, 0.09668999910354614, 0.20946000516414642, 1.9999999494757503e-5, 0.24903999269008636];[0.23039704745469464, 1.4005883133194492e-6, 0.21497066498654832, 0.05462037988090007, 9.661343139452907e-6, 3.885951993262928e-7, 7.601364621809175e-8, 3.811375576987743e-7, 3.8113755769881056e-7, 7.601364621812292e-8, 3.8859519932621195e-7, 9.661343139451347e-6, 0.05462037988090002, 0.21497066498654796, 1.4005883133193257e-6, 0.23039704745469455];[0.11834000051021576, 0.24903999269008636];[0.23039704745469464, 0.23039704745469455]
rich;k_4;24;15;0.03;0.23419992717315552;0.8934351125249548;[0.0009500000160187483, 0.03909999877214432, 0.0, 3.9999998989515007e-5, 0.0, 0.14279000461101532, 0.0, 0.22848999500274658, 0.2549700140953064, 0.0, 0.2761400043964386, 0.0, 1.9999999494757503e-5, 9.999999747378752e-6, 0.05706999823451042, 0.0004199999966658652];[1.4959232914517435e-6, 0.001943662276667531, 6.662844466382865e-6, 8.265635291788586e-6, 4.788154892734426e-7, 0.13921328038768188, 1.253316194761629e-6, 0.3588249008009186, 0.3588249008009167, 1.2533161947619635e-6, 0.1392132803876809, 4.788154892734623e-7, 8.265635291788959e-6, 6.66284446638244e-6, 0.0019436622766675318, 1.4959232914515088e-6];[0.22848999500274658, 0.2549700140953064];[0.3588249008009186, 0.3588249008009167]
