instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;10;25;0.1;0.07921587190005988;0.9908684931610157;[0.00023999999393709004, 0.0, 0.17969000339508057, 0.01931999996304512, 0.37540000677108765, 7.999999797903001e-5, 0.0005000000237487257, 3.9999998989515007e-5, 3.9999998989515007e-5, 0.0005699999746866524, 2.9999999242136255e-5, 0.24009999632835388, 0.015279999934136868, 0.16863000392913818, 0.0, 7.999999797903001e-5];[4.187235142026272e-6, 7.951765373382837e-9, 0.17442038995170497, 0.022656950695211196, 0.3028115596558777, 4.169265942646638e-6, 0.00010026114656525446, 2.4740977926193172e-6, 2.4740977926197463e-6, 0.00010026114656525575, 4.1692659426471285e-6, 0.302811559655882, 0.022656950695211227, 0.17442038995170644, 7.95176537337806e-9, 4.187235142026582e-6];[0.37540000677108765, 0.24009999632835388];[0.3028115596558777, 0.302811559655882]
rich;k_4;16;25;0.1;0.13660402272619834;0.9701231077311302;[0.0, 0.18243999779224396, 1.9999999494757503e-5, 0.18529999256134033, 9.999999747378752e-6, 5.999999848427251e-5, 0.0002300000051036477, 0.01737000048160553, 0.01116000022739172, 0.0002099999983329326, 0.00013000000035390258, 0.0, 0.18979999423027039, 1.9999999494757503e-5, 0.41324999928474426, 0.0];[2.9676929680637573e-6, 0.28744039982407177, 2.6766071762781657e-6, 0.18247648737986766, 3.650949782378068e-7, 6.407622447023113e-6, 7.03146191752552e-6, 0.03006366431657679, 0.030063664316576352, 7.031461917524844e-6, 6.407622447023121e-6, 3.650949782378296e-7, 0.18247648737986757, 2.676607176278493e-6, 0.2874403998240729, 2.967692968064131e-6];[0.41324999928474426, 0.18243999779224396];[0.2874403998240729, 0.28744039982407177]
rich;k_4;3;25;0.1;0.1306367655865929;0.9802184636354735;[0.0, 1.9999999494757503e-5, 0.37092000246047974, 0.048670001327991486, 0.0, 0.006000000052154064, 9.999999747378752e-6, 0.18535000085830688, 0.11991000175476074, 0.0, 0.013679999858140945, 0.0, 0.058809999376535416, 0.19663000106811523, 0.0, 0.0];[6.7878206633704665e-6, 1.1753578718777233e-5, 0.2781321606662393, 0.05599042094813144, 4.5849529999634425e-8, 0.015506240107883009, 2.3692491563756513e-5, 0.1503288985372723, 0.15032889853727077, 2.3692491563757665e-5, 0.015506240107883085, 4.58495299996322e-8, 0.05599042094813132, 0.2781321606662392, 1.1753578718778197e-5, 6.787820663370785e-6];[0.19663000106811523, 0.37092000246047974];[0.2781321606662392, 0.2781321606662393]
rich;k_4;24;25;0.1;0.07289723630534439;0.9910866108850921;[0.00039999998989515007, 0.02800999954342842, 0.0, 9.999999747378752e-6, 0.0, 0.17378999292850494, 0.0, 0.23326000571250916, 0.3118700087070465, 0.0, 0.2053699940443039, 0.0, 1.9999999494757503e-5, 0.0, 0.046939998865127563, 0.00033000000985339284];[0.0002397355983364436, 0.05513808091680602, 3.9446476286633325e-6, 1.1164226635797779e-5, 2.032037856807431e-6, 0.17589811754957219, 2.911450749889402e-6, 0.2687040135724176, 0.2687040135724144, 2.9114507498897877e-6, 0.17589811754957269, 2.032037856807513e-6, 1.1164226635798528e-5, 3.944647628663562e-6, 0.05513808091680603, 0.00023973559833644602];[0.23326000571250916, 0.3118700087070465];[0.2687040135724176, 0.2687040135724144]
rich;k_4;27;25;0.1;0.13677983396982135;0.9747249175143038;[0.31801000237464905, 0.13700999319553375, 0.016359999775886536, 0.0029200001154094934, 0.0, 0.09035000205039978, 0.0, 0.0, 9.999999747378752e-6, 0.0, 0.06165999919176102, 0.0, 0.011090000160038471, 0.018789999186992645, 0.18151000142097473, 0.16229000687599182];[0.2405745881501717, 0.12958789203947896, 0.02364246136565426, 0.012962327294440168, 9.531456906957057e-6, 0.09321336796502151, 4.3110063382921914e-8, 9.788618264746047e-6, 9.788618264746701e-6, 4.31100633829359e-8, 0.09321336796502201, 9.531456906957826e-6, 0.012962327294440183, 0.02364246136565418, 0.12958789203947865, 0.24057458815017388];[0.31801000237464905, 0.16229000687599182];[0.2405745881501717, 0.24057458815017388]
rich;k_4;11;25;0.1;0.05501859662328778;0.9945243701345768;[0.0002699999895412475, 0.0, 0.007809999864548445, 0.0005499999970197678, 0.35861000418663025, 0.0, 0.16971999406814575, 9.999999747378752e-6, 1.9999999494757503e-5, 0.18181000649929047, 0.0, 0.2737100124359131, 0.0005600000149570405, 0.00675999978557229, 0.0, 0.00016999999934341758];[2.2554446725151877e-5, 1.1146659203483414e-6, 0.013174657569306443, 0.00013453449923330022, 0.30505612091387396, 1.4221867951575947e-6, 0.1816080845994464, 1.511118700722502e-6, 1.511118700722677e-6, 0.181608084599446, 1.4221867951577865e-6, 0.3050561209138787, 0.00013453449923329767, 0.013174657569306565, 1.1146659203485642e-6, 2.2554446725152158e-5];[0.35861000418663025, 0.2737100124359131];[0.30505612091387396, 0.3050561209138787]
rich;k_4;5;25;0.1;0.0645184492019031;0.991279052845671;[0.0, 0.027219999581575394, 0.0, 5.999999848427251e-5, 9.999999747378752e-6, 7.000000186963007e-5, 0.13342000544071198, 0.36452001333236694, 0.28428998589515686, 0.14329999685287476, 1.9999999494757503e-5, 0.0, 0.00011000000085914508, 0.0, 0.04696999862790108, 9.999999747378752e-6];[2.599433419576499e-6, 0.056449282323652886, 4.606416716145146e-6, 1.702795850025182e-5, 1.5349400125973994e-6, 1.842190001361591e-5, 0.13418352736683853, 0.30932299966084653, 0.3093229996608429, 0.13418352736683808, 1.842190001361651e-5, 1.5349400125975604e-6, 1.7027958500252064e-5, 4.6064167161452235e-6, 0.05644928232365296, 2.5994334195768335e-6];[0.36452001333236694, 0.28428998589515686];[0.30932299966084653, 0.3093229996608429]
rich;k_4;17;25;0.1;0.1324288532701901;0.9798777977169414;[1.9999999494757503e-5, 0.00011000000085914508, 0.0, 0.00026000000070780516, 0.22565999627113342, 0.0002500000118743628, 1.9999999494757503e-5, 0.1418599933385849, 0.19618000090122223, 3.9999998989515007e-5, 0.0004600000102072954, 0.43487998843193054, 0.00013000000035390258, 0.0, 0.00011000000085914508, 1.9999999494757503e-5];[1.1632955233995561e-5, 3.822245312316704e-6, 6.202316521480226e-9, 6.934116349000559e-6, 0.3280695600464407, 8.763488621128686e-6, 2.3886093383369923e-5, 0.17187539485234218, 0.17187539485234016, 2.3886093383370828e-5, 8.763488621128266e-6, 0.32806956004644305, 6.934116349000454e-6, 6.2023165214841626e-9, 3.822245312316809e-6, 1.163295523399601e-5];[0.22565999627113342, 0.43487998843193054];[0.3280695600464407, 0.32806956004644305]
rich;k_4;22;25;0.1;0.18632827509043828;0.9557830292584961;[0.0006399999838322401, 0.3877899944782257, 0.27935001254081726, 0.0, 0.0, 0.011409999802708626, 0.00039000000106170774, 0.0, 0.0, 0.00014000000373926014, 0.0074800001457333565, 0.0, 0.0, 0.07609999924898148, 0.23634999990463257, 0.0003499999875202775];[0.00017995515268101392, 0.31571166206699075, 0.166113658057986, 2.4171109019361325e-6, 6.142883843774744e-6, 0.017908573288165815, 7.324921289799444e-5, 4.342226534630545e-6, 4.34222653463104e-6, 7.324921289799404e-5, 0.017908573288165856, 6.1428838437750885e-6, 2.4171109019363726e-6, 0.16611365805798667, 0.3157116620669919, 0.00017995515268101454];[0.23634999990463257, 0.3877899944782257];[0.3157116620669919, 0.31571166206699075]
rich;k_4;15;25;0.1;0.21545968771167018;0.9453301859662352;[0.377020001411438, 0.0, 0.1611499935388565, 0.0, 3.9999998989515007e-5, 0.042399998754262924, 0.10633999854326248, 0.00015999999595806003, 0.00016999999934341758, 0.028920000419020653, 0.06241999939084053, 1.9999999494757503e-5, 0.0, 0.05685000121593475, 9.999999747378752e-6, 0.16449999809265137];[0.2866787956105072, 2.504570570995473e-5, 0.0791285659155829, 9.371934197758003e-9, 5.071231751735722e-6, 0.07060083655018988, 0.0635005451224697, 6.113049185580467e-5, 6.113049185580605e-5, 0.06350054512246948, 0.07060083655019, 5.07123175173664e-6, 9.371934197755717e-9, 0.07912856591558284, 2.5045705709957046e-5, 0.2866787956105096];[0.377020001411438, 0.16449999809265137];[0.2866787956105072, 0.2866787956105096]
rich;k_4;36;25;0.1;0.19382162667749409;0.9552884323018723;[0.0, 0.1308099925518036, 0.0, 0.0, 0.0, 0.0013000000035390258, 0.47067001461982727, 0.0006000000284984708, 0.00016999999934341758, 0.1749899983406067, 0.00039999998989515007, 0.0, 0.0, 0.0, 0.22104999423027039, 9.999999747378752e-6];[5.059317160648132e-7, 0.20367965757984255, 5.038841391563444e-6, 1.7291256465414665e-5, 1.1215341199182445e-5, 0.0004127303900776642, 0.2958616328982866, 1.1927761021881729e-5, 1.1927761021880773e-5, 0.29586163289828504, 0.0004127303900776614, 1.121534119918337e-5, 1.72912564654162e-5, 5.038841391563836e-6, 0.20367965757984197, 5.05931716064838e-7];[0.47067001461982727, 0.1749899983406067];[0.2958616328982866, 0.29586163289828504]
rich;k_4;29;25;0.1;0.05380247582739425;0.9951820856828519;[9.999999747378752e-6, 0.07840000092983246, 0.0, 9.999999747378752e-6, 9.999999747378752e-6, 0.2843399941921234, 0.11558999866247177, 0.0391400009393692, 0.022040000185370445, 0.09423000365495682, 0.2877599895000458, 0.0, 1.9999999494757503e-5, 1.9999999494757503e-5, 0.07842999696731567, 0.0];[3.7202957401551004e-7, 0.08837980632837586, 8.040982446422308e-6, 9.502808682249862e-6, 3.6846552290464904e-6, 0.26146781846968176, 0.11140498871442463, 0.03872578601158974, 0.038725786011589186, 0.11140498871442406, 0.26146781846968287, 3.6846552290470084e-6, 9.502808682249779e-6, 8.040982446422437e-6, 0.08837980632837647, 3.72029574015665e-7];[0.2843399941921234, 0.2877599895000458];[0.26146781846968176, 0.26146781846968287]
rich;k_4;19;25;0.1;0.1453360949139346;0.9728295928921178;[0.0, 0.10706999897956848, 0.0003000000142492354, 0.17790000140666962, 0.00019999999494757503, 0.0, 0.19384999573230743, 1.9999999494757503e-5, 9.999999747378752e-6, 0.06964000314474106, 0.0, 7.999999797903001e-5, 0.2758300006389618, 0.00033999999868683517, 0.1747400015592575, 1.9999999494757503e-5];[1.39296969822494e-6, 0.13396615973514436, 6.489658578592387e-6, 0.2208706052436956, 4.605952807147018e-5, 6.07064261153396e-7, 0.1451067256348039, 1.960165749678917e-6, 1.9601657496790553e-6, 0.14510672563480334, 6.070642611533865e-7, 4.6059528071471256e-5, 0.2208706052436953, 6.489658578591904e-6, 0.13396615973514492, 1.392969698225178e-6];[0.2758300006389618, 0.17790000140666962];[0.2208706052436953, 0.2208706052436956]
rich;k_4;20;25;0.1;0.054491843875163676;0.9895176969826083;[9.999999747378752e-6, 0.0076500000432133675, 0.0, 9.999999747378752e-6, 9.999999747378752e-6, 0.2462799996137619, 0.00031999999191612005, 0.2655700147151947, 0.2425599992275238, 0.0002099999983329326, 0.21404999494552612, 1.9999999494757503e-5, 9.999999747378752e-6, 0.0, 0.02329999953508377, 0.0];[8.234069923368603e-6, 0.02924985270818479, 4.15240979471157e-8, 4.104889380820158e-6, 2.873872572905938e-6, 0.20319259583444388, 1.0381687810929901e-5, 0.26753191541358834, 0.2675319154135847, 1.0381687810929288e-5, 0.2031925958344436, 2.8738725729060662e-6, 4.1048893808198105e-6, 4.1524097947101674e-8, 0.029249852708184733, 8.2340699233694e-6];[0.2655700147151947, 0.2425599992275238];[0.26753191541358834, 0.2675319154135847]
rich;k_4;37;25;0.1;0.07404514516777641;0.9906507134636169;[0.01614999957382679, 0.34883999824523926, 1.9999999494757503e-5, 0.00015999999595806003, 0.16008999943733215, 1.9999999494757503e-5, 0.00877000018954277, 0.0, 9.999999747378752e-6, 0.017880000174045563, 9.999999747378752e-6, 0.17931999266147614, 9.999999747378752e-5, 3.9999998989515007e-5, 0.25369998812675476, 0.014890000224113464];[0.02525189728016615, 0.29302127933062827, 2.048252256996853e-6, 4.3164998331423945e-6, 0.16143395914499253, 3.2660376788627516e-6, 0.02028287709137597, 3.5636306949739205e-7, 3.5636306949736526e-7, 0.020282877091375936, 3.266037678862888e-6, 0.1614339591449946, 4.316499833143014e-6, 2.04825225699736e-6, 0.2930212793306311, 0.025251897280166483];[0.25369998812675476, 0.34883999824523926];[0.2930212793306311, 0.29302127933062827]
rich;k_4;34;25;0.1;0.12047144031276147;0.9815598811365167;[9.999999747378752e-6, 0.11477000266313553, 0.10666999965906143, 0.03979000076651573, 0.0, 3.9999998989515007e-5, 9.999999747378752e-6, 0.195810005068779, 0.33017000555992126, 9.999999747378752e-6, 0.0001500000071246177, 0.0, 0.031120000407099724, 0.04293999820947647, 0.13851000368595123, 0.0];[1.5658646323954017e-5, 0.1307043050351886, 0.07579027076432332, 0.025980483522831208, 9.157783172882709e-9, 4.199893769942955e-5, 2.625395845836128e-5, 0.26744101997739544, 0.26744101997739245, 2.625395845836298e-5, 4.1998937699429694e-5, 9.157783172886424e-9, 0.025980483522831107, 0.07579027076432383, 0.1307043050351892, 1.5658646323955125e-5];[0.195810005068779, 0.33017000555992126];[0.26744101997739544, 0.26744101997739245]
rich;k_4;32;25;0.1;0.13158630696307996;0.9781944702661968;[1.9999999494757503e-5, 0.004670000169426203, 0.13416999578475952, 0.008129999972879887, 9.999999747378752e-6, 0.0, 0.23467999696731567, 0.0, 0.0, 0.3246600031852722, 0.0, 0.0, 0.00749000022187829, 0.28018999099731445, 0.005950000137090683, 2.9999999242136255e-5];[1.924636956863017e-5, 0.010140561715490756, 0.19434686301834514, 0.016535656484823368, 6.3075098409265925e-6, 4.893785705158388e-7, 0.27893203023345975, 1.8845289903382848e-5, 1.884528990338337e-5, 0.2789320302334592, 4.893785705158453e-7, 6.307509840927193e-6, 0.01653565648482336, 0.1943468630183453, 0.010140561715490791, 1.9246369568630125e-5];[0.23467999696731567, 0.3246600031852722];[0.27893203023345975, 0.2789320302334592]
rich;k_4;13;25;0.1;0.09322049628562334;0.9877090953577984;[0.15241000056266785, 9.999999747378752e-6, 0.187049999833107, 0.08701000362634659, 0.00039999998989515007, 0.0, 0.0, 7.000000186963007e-5, 5.999999848427251e-5, 0.0, 0.0, 0.00031999999191612005, 0.13434000313282013, 0.21595999598503113, 3.9999998989515007e-5, 0.2223300039768219];[0.2092179723894508, 6.17058120539049e-6, 0.16734045475503528, 0.12342044225672787, 1.0529992377003564e-5, 9.447473470876819e-7, 9.639246048084928e-8, 3.3888853992841698e-6, 3.388885399284126e-6, 9.639246048087665e-8, 9.447473470878962e-7, 1.052999237700273e-5, 0.12342044225672831, 0.16734045475503556, 6.170581205391117e-6, 0.2092179723894524];[0.15241000056266785, 0.2223300039768219];[0.2092179723894508, 0.2092179723894524]
rich;k_4;21;25;0.1;0.06421598243528158;0.9922128108925676;[0.0, 0.21152999997138977, 0.0004199999966658652, 0.00031999999191612005, 0.06131000071763992, 0.20935000479221344, 0.002219999907538295, 0.0, 0.0, 0.0020699999295175076, 0.21499000489711761, 0.07818000018596649, 0.00014000000373926014, 0.0002899999963119626, 0.21918000280857086, 0.0];[2.5312400768870514e-5, 0.22128846805654664, 0.0007081495583551331, 1.7222368730703613e-5, 0.09391177405881952, 0.1802747879564758, 0.003771638937033309, 2.64666327059212e-6, 2.646663270592067e-6, 0.003771638937033282, 0.18027478795647692, 0.09391177405882091, 1.7222368730704213e-5, 0.0007081495583551352, 0.2212884680565487, 2.531240076887239e-5];[0.21918000280857086, 0.21152999997138977];[0.2212884680565487, 0.22128846805654664]
rich;k_4;26;25;0.1;0.1356248850932275;0.9675362090860503;[0.23680999875068665, 2.9999999242136255e-5, 0.06355000287294388, 0.0, 0.012880000285804272, 0.16659000515937805, 9.999999747378752e-6, 0.0, 0.0, 0.0, 0.07619000226259232, 0.004749999847263098, 0.0, 0.2086700052022934, 9.999999747378752e-6, 0.23050999641418457];[0.24599538258190132, 1.8017782599270114e-5, 0.12179570493734294, 8.912143043748598e-6, 0.01431615355770075, 0.11785533151647036, 6.0656340824608145e-6, 4.431846861365997e-6, 4.431846861366366e-6, 6.065634082461357e-6, 0.11785533151647042, 0.014316153557700753, 8.912143043749521e-6, 0.12179570493734265, 1.8017782599271483e-5, 0.24599538258190287];[0.23680999875068665, 0.23050999641418457];[0.24599538258190132, 0.24599538258190287]
rich;k_4;23;25;0.1;0.1378985486905952;0.9788680719476097;[0.09775000065565109, 0.0, 0.27827000617980957, 1.9999999494757503e-5, 0.20663000643253326, 0.0007300000288523734, 9.999999747378752e-6, 0.0, 0.0, 9.999999747378752e-6, 0.0004400000034365803, 0.09013000130653381, 9.999999747378752e-6, 0.17389999330043793, 9.999999747378752e-6, 0.15208999812602997];[0.1250168154252297, 3.829475177441884e-6, 0.22918152198600183, 1.3649751813324719e-5, 0.1454721068380637, 0.0003080993597261324, 3.6684335919453877e-6, 3.087303986572751e-7, 3.087303986573512e-7, 3.668433591945954e-6, 0.0003080993597261332, 0.14547210683806458, 1.3649751813326073e-5, 0.22918152198600214, 3.829475177442348e-6, 0.12501681542523008];[0.17389999330043793, 0.27827000617980957];[0.22918152198600214, 0.22918152198600183]
rich;k_4;25;25;0.1;0.1037872735948259;0.9882608389343399;[0.0, 0.0010400000028312206, 0.35231998562812805, 0.14842000603675842, 0.0, 0.0001900000061141327, 9.999999747378752e-6, 0.0, 9.999999747378752e-6, 9.999999747378752e-6, 0.00014000000373926014, 0.0, 0.24895000457763672, 0.24788999557495117, 0.001019999966956675, 0.0];[2.5720376684611658e-6, 0.0021526426950648804, 0.2961314551484057, 0.20166844831284242, 1.3279911074692417e-6, 8.506111773823002e-6, 2.924266557149246e-5, 5.805037566438706e-6, 5.805037566439147e-6, 2.924266557149358e-5, 8.506111773822453e-6, 1.3279911074694924e-6, 0.20166844831283956, 0.2961314551484044, 0.002152642695064878, 2.5720376684614093e-6];[0.24788999557495117, 0.35231998562812805];[0.2961314551484044, 0.2961314551484057]
rich;k_4;14;25;0.1;0.08306842968273066;0.9905821926917127;[0.030719999223947525, 0.010619999840855598, 2.9999999242136255e-5, 9.999999747378752e-6, 2.9999999242136255e-5, 0.12678000330924988, 0.31147000193595886, 5.999999848427251e-5, 9.000000136438757e-5, 0.2542499899864197, 0.22432999312877655, 2.9999999242136255e-5, 0.0, 9.999999747378752e-6, 0.008700000122189522, 0.03286999836564064];[0.035082628136210874, 0.007379186169540475, 3.765851913017073e-5, 9.682470789781363e-9, 1.0097662468222699e-5, 0.1639977089466384, 0.2934901356721345, 2.5752114081488697e-6, 2.575211408148843e-6, 0.29349013567213433, 0.1639977089466391, 1.0097662468223765e-5, 9.682470789780749e-9, 3.7658519130172576e-5, 0.007379186169540494, 0.03508262813621108];[0.31147000193595886, 0.2542499899864197];[0.2934901356721345, 0.29349013567213433]
