instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;24;25;0.01;0.38056955257126435;0.7697603486577702;[0.00039999998989515007, 0.02800999954342842, 0.0, 9.999999747378752e-6, 0.0, 0.17378999292850494, 0.0, 0.23326000571250916, 0.3118700087070465, 0.0, 0.2053699940443039, 0.0, 1.9999999494757503e-5, 0.0, 0.046939998865127563, 0.00033000000985339284];[2.891370298517113e-6, 8.484693823675073e-6, 4.910828090978849e-6, 1.910007201430621e-5, 2.713224406800119e-8, 0.037124290354566436, 2.4510090086007958e-6, 0.46283784453995974, 0.4628378445399536, 2.451009008601471e-6, 0.03712429035456638, 2.7132244067948972e-8, 1.9100072014306644e-5, 4.910828090979893e-6, 8.48469382367459e-6, 2.891370298516609e-6];[0.23326000571250916, 0.3118700087070465];[0.46283784453995974, 0.4628378445399536]
rich;k_4;13;25;0.01;0.23374758071582827;0.8595229934140847;[0.15241000056266785, 9.999999747378752e-6, 0.187049999833107, 0.08701000362634659, 0.00039999998989515007, 0.0, 0.0, 7.000000186963007e-5, 5.999999848427251e-5, 0.0, 0.0, 0.00031999999191612005, 0.13434000313282013, 0.21595999598503113, 3.9999998989515007e-5, 0.2223300039768219];[0.3042431601297361, 8.924723645264574e-6, 0.18630318866380874, 0.009422527625285197, 2.0862026733515498e-5, 6.031877289529441e-7, 2.7535769573815517e-8, 7.061072947270257e-7, 7.061072947271855e-7, 2.7535769573750828e-8, 6.031877289528364e-7, 2.086202673351391e-5, 0.009422527625285374, 0.1863031886638086, 8.92472364526573e-6, 0.30424316012974106];[0.15241000056266785, 0.2223300039768219];[0.3042431601297361, 0.30424316012974106]
rich;k_4;6;25;0.01;0.33746317655542096;0.7613566975519692;[0.0005600000149570405, 0.005350000225007534, 0.39024999737739563, 0.0, 0.0, 0.001449999981559813, 0.09995999932289124, 0.11524000018835068, 0.12317000329494476, 0.02817000076174736, 0.0005499999970197678, 0.0, 0.0, 0.23183999955654144, 0.0033400000538676977, 0.00011999999696854502];[3.027182107741064e-6, 6.282331288365707e-7, 0.47975811528076606, 1.8463775793114302e-5, 7.495305262107018e-9, 3.117143982591286e-7, 0.00032936036912271303, 0.019890085949376964, 0.01989008594937669, 0.000329360369122704, 3.117143982590092e-7, 7.495305262180533e-9, 1.8463775793111754e-5, 0.47975811528077045, 6.282331288367035e-7, 3.027182107739078e-6];[0.23183999955654144, 0.39024999737739563];[0.47975811528077045, 0.47975811528076606]
rich;k_4;17;25;0.01;0.2753895147271958;0.8517568704356444;[1.9999999494757503e-5, 0.00011000000085914508, 0.0, 0.00026000000070780516, 0.22565999627113342, 0.0002500000118743628, 1.9999999494757503e-5, 0.1418599933385849, 0.19618000090122223, 3.9999998989515007e-5, 0.0004600000102072954, 0.43487998843193054, 0.00013000000035390258, 0.0, 0.00011000000085914508, 1.9999999494757503e-5];[3.3007516451387068e-6, 5.158330436478684e-7, 9.053603861422588e-9, 5.638371099577185e-7, 0.4679563178514129, 1.1569556259608297e-5, 3.6856137116257964e-5, 0.03199086697980861, 0.031990866979808436, 3.685613711625792e-5, 1.1569556259607675e-5, 0.4679563178514155, 5.638371099577674e-7, 9.053603861444621e-9, 5.15833043648412e-7, 3.3007516451386233e-6];[0.22565999627113342, 0.43487998843193054];[0.4679563178514129, 0.4679563178514155]
rich;k_4;21;25;0.01;0.24134325146746177;0.8445662123258776;[0.0, 0.21152999997138977, 0.0004199999966658652, 0.00031999999191612005, 0.06131000071763992, 0.20935000479221344, 0.002219999907538295, 0.0, 0.0, 0.0020699999295175076, 0.21499000489711761, 0.07818000018596649, 0.00014000000373926014, 0.0002899999963119626, 0.21918000280857086, 0.0];[2.2627319902819975e-5, 0.33600398778054974, 8.478826893605577e-6, 1.0053158566319702e-5, 0.00023052860021502734, 0.16372376967561864, 5.459146425656723e-7, 8.723612390331617e-9, 8.723612390364745e-9, 5.459146425651101e-7, 0.16372376967562, 0.00023052860021500484, 1.0053158566319819e-5, 8.478826893606412e-6, 0.3360039877805512, 2.262731990281876e-5];[0.21918000280857086, 0.21152999997138977];[0.3360039877805512, 0.33600398778054974]
rich;k_4;27;25;0.01;0.44343875959271434;0.6957590498564497;[0.31801000237464905, 0.13700999319553375, 0.016359999775886536, 0.0029200001154094934, 0.0, 0.09035000205039978, 0.0, 0.0, 9.999999747378752e-6, 0.0, 0.06165999919176102, 0.0, 0.011090000160038471, 0.018789999186992645, 0.18151000142097473, 0.16229000687599182];[0.461856188746221, 0.03604342398096139, 5.485700046970437e-6, 4.052859928508788e-6, 8.711363309528944e-6, 0.0020731943549972516, 2.3456063398580064e-8, 8.919538471704375e-6, 8.919538471704202e-6, 2.3456063398548558e-8, 0.0020731943549972907, 8.711363309527297e-6, 4.05285992850887e-6, 5.485700046967242e-6, 0.036043423980961525, 0.46185618874622725];[0.31801000237464905, 0.16229000687599182];[0.461856188746221, 0.46185618874622725]
rich;k_4;40;25;0.01;0.2786540029470851;0.8874290004011439;[0.0012799999676644802, 0.3384400010108948, 0.15078000724315643, 2.9999999242136255e-5, 0.0, 0.0023399998899549246, 0.0, 0.0, 0.0, 1.9999999494757503e-5, 0.0009399999980814755, 0.0, 1.9999999494757503e-5, 0.24654999375343323, 0.2574700117111206, 0.0021299999207258224];[1.5164370045694964e-6, 0.43727119066817355, 0.06268911478393212, 3.450683549426562e-5, 3.4046387806852725e-7, 1.4010417173458887e-6, 1.9265534906481013e-6, 3.21631417418419e-9, 3.2163141742078895e-9, 1.9265534906482194e-6, 1.4010417173444773e-6, 3.404638780683959e-7, 3.450683549427096e-5, 0.06268911478393248, 0.4372711906681731, 1.5164370045677952e-6];[0.2574700117111206, 0.3384400010108948];[0.4372711906681731, 0.43727119066817355]
rich;k_4;12;25;0.01;0.28502603467843074;0.9026660571529851;[0.07089000195264816, 9.999999747378752e-6, 0.13537999987602234, 0.18675999343395233, 9.999999747378752e-6, 0.0, 0.0015200000489130616, 0.00015999999595806003, 0.00015999999595806003, 0.0015200000489130616, 0.0, 1.9999999494757503e-5, 0.22380000352859497, 0.18425999581813812, 0.0, 0.19550999999046326];[0.06534180343709521, 2.2462862051491967e-5, 0.08684781854498522, 0.3477755453313839, 3.482814726041421e-6, 8.954790778905848e-9, 3.2787203172076907e-6, 5.599334652396107e-6, 5.599334652398693e-6, 3.2787203172100353e-6, 8.954790778893837e-9, 3.482814726042448e-6, 0.3477755453313839, 0.08684781854498437, 2.2462862051491598e-5, 0.06534180343709636];[0.22380000352859497, 0.18675999343395233];[0.3477755453313839, 0.3477755453313839]
rich;k_4;7;25;0.01;0.2991411134203115;0.8422453377202341;[9.999999747378752e-6, 0.29919999837875366, 0.16155000030994415, 0.021309999749064445, 0.0, 0.004530000034719706, 0.0001500000071246177, 9.999999747378752e-6, 0.0, 7.999999797903001e-5, 0.001879999996162951, 0.0, 0.017720000818371773, 0.16416999697685242, 0.32938000559806824, 9.999999747378752e-6];[2.043012855773517e-7, 0.4638584591953822, 0.03611982683498213, 4.105228952040263e-6, 7.099232538349596e-7, 7.307967536289875e-6, 6.608321890215179e-6, 2.7782267193358617e-6, 2.7782267193361564e-6, 6.608321890213409e-6, 7.307967536291025e-6, 7.099232538348278e-7, 4.105228952042e-6, 0.03611982683498256, 0.4638584591953867, 2.0430128557751995e-7];[0.32938000559806824, 0.29919999837875366];[0.4638584591953867, 0.4638584591953822]
rich;k_4;19;25;0.01;0.28972454648015733;0.8863116675463653;[0.0, 0.10706999897956848, 0.0003000000142492354, 0.17790000140666962, 0.00019999999494757503, 0.0, 0.19384999573230743, 1.9999999494757503e-5, 9.999999747378752e-6, 0.06964000314474106, 0.0, 7.999999797903001e-5, 0.2758300006389618, 0.00033999999868683517, 0.1747400015592575, 1.9999999494757503e-5];[9.254458486227464e-7, 0.08446025870265102, 2.9400861994054527e-6, 0.3717267859807017, 2.829855447027057e-6, 2.519274376144653e-8, 0.043805178419744746, 1.0563166672270598e-6, 1.056316667227676e-6, 0.043805178419744455, 2.519274376148507e-8, 2.829855447026728e-6, 0.37172678598070147, 2.94008619940516e-6, 0.08446025870265117, 9.254458486228346e-7];[0.2758300006389618, 0.17790000140666962];[0.37172678598070147, 0.3717267859807017]
