instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;23;30;0.1;0.09723182666123922;0.9824889443592024;[0.09978000074625015, 0.0, 0.23734000325202942, 1.9999999494757503e-5, 0.22101999819278717, 0.0006699999794363976, 0.0, 0.0, 0.0, 9.999999747378752e-6, 0.0005600000149570405, 0.08752000331878662, 2.9999999242136255e-5, 0.21533000469207764, 0.0, 0.1377200037240982];[0.11655076786392228, 3.557811517443874e-6, 0.22871166383387564, 1.1081191821967718e-5, 0.1545880581011904, 0.00013095887873404522, 3.6016010007261882e-6, 3.107179385577119e-7, 3.1071793855783044e-7, 3.6016010007266376e-6, 0.00013095887873404422, 0.15458805810119136, 1.1081191821968663e-5, 0.22871166383387512, 3.5578115174443304e-6, 0.11655076786392235];[0.21533000469207764, 0.23734000325202942];[0.22871166383387512, 0.22871166383387564]
rich;k_4;6;30;0.1;0.14347643751100989;0.9679588841839516;[0.0003600000054575503, 0.002139999996870756, 0.3921299874782562, 1.9999999494757503e-5, 0.0, 0.0006399999838322401, 0.1137399971485138, 0.10983999818563461, 0.11896999925374985, 0.020109999924898148, 0.000590000010561198, 0.0, 0.0, 0.2356400042772293, 0.0057299998588860035, 9.000000136438757e-5];[0.00020939710527868735, 0.0055466622145117685, 0.31594756360082926, 2.2617113706216267e-5, 1.6854763471218535e-8, 0.0010606241278065599, 0.04677993099711043, 0.1304331879859949, 0.13043318798599413, 0.04677993099711025, 0.001060624127806559, 1.6854763471208215e-8, 2.2617113706216735e-5, 0.31594756360082943, 0.005546662214511767, 0.00020939710527868868];[0.2356400042772293, 0.3921299874782562];[0.31594756360082943, 0.31594756360082926]
rich;k_4;17;30;0.1;0.15209915116292716;0.9743884831449757;[2.9999999242136255e-5, 7.999999797903001e-5, 0.0, 0.00022000000171829015, 0.21980999410152435, 0.0003499999875202775, 9.999999747378752e-6, 0.12804999947547913, 0.2032800018787384, 2.9999999242136255e-5, 0.0006600000197067857, 0.44697999954223633, 0.0003100000030826777, 0.0, 0.00013000000035390258, 5.999999848427251e-5];[1.0860428795147707e-5, 3.853403388771495e-6, 1.7260710120373892e-9, 6.678543714953696e-6, 0.3291956327133814, 9.46211302170141e-6, 2.3776144096777863e-5, 0.1707497349275277, 0.17074973492752582, 2.3776144096778676e-5, 9.462113021700499e-6, 0.32919563271338326, 6.678543714953584e-6, 1.7260710120393803e-9, 3.853403388771475e-6, 1.086042879514861e-5];[0.21980999410152435, 0.44697999954223633];[0.3291956327133814, 0.32919563271338326]
rich;k_4;24;30;0.1;0.04492664734156409;0.9905693604288156;[0.00046999999904073775, 0.022120000794529915, 0.0, 1.9999999494757503e-5, 0.0, 0.1668500006198883, 0.0, 0.2848300039768219, 0.2674500048160553, 0.0, 0.20358000695705414, 9.999999747378752e-6, 1.9999999494757503e-5, 9.999999747378752e-6, 0.05421999841928482, 0.0004199999966658652];[0.00014875001111785993, 0.05572267383428765, 3.8987908938027e-6, 1.0127430982736959e-5, 1.9529931388251796e-6, 0.17042883967420774, 2.847810224543632e-6, 0.2736809094551493, 0.27368090945514545, 2.8478102245439738e-6, 0.17042883967420733, 1.952993138825526e-6, 1.0127430982737765e-5, 3.8987908938031225e-6, 0.055722673834287445, 0.0001487500111178614];[0.2848300039768219, 0.2674500048160553];[0.2736809094551493, 0.27368090945514545]
rich;k_4;9;30;0.1;0.02740988412259119;0.9950216135820693;[0.0002699999895412475, 0.0, 0.0002500000118743628, 0.00011000000085914508, 0.010049999691545963, 0.17691999673843384, 0.0, 0.32019999623298645, 0.2964699864387512, 9.999999747378752e-6, 0.18716999888420105, 0.008139999583363533, 7.999999797903001e-5, 9.000000136438757e-5, 0.0, 0.00023999999393709004];[4.7487186349097875e-6, 3.819287218841285e-8, 3.944638428685114e-6, 4.576647134069461e-6, 0.018995479562792933, 0.18447211592477758, 1.7630040674759465e-5, 0.29650146627468593, 0.29650146627468255, 1.7630040674760495e-5, 0.18447211592477716, 0.01899547956279301, 4.576647134069759e-6, 3.944638428685432e-6, 3.819287218841047e-8, 4.7487186349097e-6];[0.32019999623298645, 0.2964699864387512];[0.29650146627468593, 0.29650146627468255]
rich;k_4;29;30;0.1;0.08987299671989103;0.987777576251425;[0.0, 0.08455999940633774, 0.0, 0.0, 0.0, 0.24312999844551086, 0.08975999802350998, 0.021400000900030136, 0.03485000133514404, 0.1139099970459938, 0.3493500053882599, 0.0, 1.9999999494757503e-5, 9.999999747378752e-6, 0.06300999969244003, 0.0];[3.5339308504198995e-7, 0.08308535362488727, 6.551643152975828e-6, 6.872957940829697e-6, 3.266242798133319e-6, 0.26660604560061557, 0.10827218117511318, 0.04201937536240871, 0.04201937536240823, 0.10827218117511272, 0.2666060456006158, 3.2662427981338424e-6, 6.872957940830294e-6, 6.55164315297648e-6, 0.08308535362488725, 3.533930850420137e-7];[0.24312999844551086, 0.3493500053882599];[0.26660604560061557, 0.2666060456006158]
rich;k_4;22;30;0.1;0.1284167728910269;0.9803791892624256;[0.0005200000014156103, 0.3936600089073181, 0.21660000085830688, 0.0, 0.0, 0.011350000277161598, 0.00031999999191612005, 0.0, 0.0, 0.00016999999934341758, 0.006940000224858522, 0.0, 0.0, 0.10379000008106232, 0.2662000060081482, 0.00044999999227002263];[0.00035402315016592957, 0.3197308419205895, 0.16268430932981162, 2.2352396502355233e-6, 6.177252764854177e-6, 0.017128106215432193, 9.001556895568245e-5, 4.2913226314277876e-6, 4.291322631428288e-6, 9.001556895568233e-5, 0.0171281062154322, 6.177252764854632e-6, 2.235239650235854e-6, 0.16268430932981143, 0.3197308419205897, 0.0003540231501659298];[0.2662000060081482, 0.3936600089073181];[0.3197308419205897, 0.3197308419205895]
rich;k_4;2;30;0.1;0.06258387471234444;0.9943884885932842;[0.0, 9.999999747378752e-6, 0.00033000000985339284, 3.9999998989515007e-5, 0.0, 0.1691499948501587, 0.00014000000373926014, 0.3381800055503845, 0.2682499885559082, 7.000000186963007e-5, 0.22348999977111816, 0.0, 9.999999747378752e-6, 0.0003000000142492354, 2.9999999242136255e-5, 0.0];[1.7423671952375217e-5, 4.770747438880233e-6, 1.8312265872504822e-5, 4.215440047866551e-6, 1.4273567355374093e-7, 0.21301099778076746, 6.404213357858044e-6, 0.2869377331448892, 0.2869377331448852, 6.4042133578580085e-6, 0.21301099778076593, 1.4273567355377735e-7, 4.215440047867e-6, 1.831226587250315e-5, 4.770747438880553e-6, 1.7423671952376322e-5];[0.3381800055503845, 0.2682499885559082];[0.2869377331448892, 0.2869377331448852]
rich;k_4;40;30;0.1;0.06272428915552623;0.9927370863173803;[0.0011599999852478504, 0.3125300109386444, 0.14500999450683594, 1.9999999494757503e-5, 0.0, 0.0017500000540167093, 9.999999747378752e-6, 0.0, 0.0, 9.999999747378752e-6, 0.0008399999933317304, 0.0, 3.9999998989515007e-5, 0.24619999527931213, 0.29065001010894775, 0.0017800000496208668];[0.002044615343179077, 0.2991929931347052, 0.1968493820871601, 1.912355096404942e-5, 1.3694864633459182e-6, 0.0018895913977318903, 2.5446398245966917e-6, 3.803599733782259e-7, 3.8035997337822933e-7, 2.544639824596956e-6, 0.0018895913977319012, 1.369486463346223e-6, 1.912355096405122e-5, 0.19684938208715927, 0.29919299313470404, 0.002044615343179076];[0.29065001010894775, 0.3125300109386444];[0.29919299313470404, 0.2991929931347052]
rich;k_4;1;30;0.1;0.07030304801420478;0.9867630664681979;[9.999999747378752e-6, 0.03979000076651573, 0.31999000906944275, 0.011070000007748604, 0.1935800015926361, 0.005750000011175871, 5.999999848427251e-5, 0.0, 0.0, 3.9999998989515007e-5, 0.0009699999936856329, 0.15400999784469604, 0.001829999964684248, 0.26712000370025635, 0.005760000087320805, 1.9999999494757503e-5];[2.7333005314326315e-5, 0.019047725467054792, 0.29230605972328433, 0.004655620516796064, 0.18162660134999659, 0.002332353738347748, 4.298058935316847e-6, 8.14027098406749e-9, 8.140270984055441e-9, 4.2980589353174554e-6, 0.0023323537383477424, 0.1816266013499988, 0.004655620516796057, 0.29230605972328394, 0.019047725467054903, 2.733300531432854e-5];[0.26712000370025635, 0.31999000906944275];[0.29230605972328394, 0.29230605972328433]
rich;k_4;37;30;0.1;0.08564742304681024;0.9899625135923961;[0.017319999635219574, 0.35719001293182373, 1.9999999494757503e-5, 0.00018000000272877514, 0.18504999577999115, 1.9999999494757503e-5, 0.012430000118911266, 0.0, 0.0, 0.009770000353455544, 9.999999747378752e-6, 0.14678999781608582, 7.999999797903001e-5, 9.999999747378752e-6, 0.25817999243736267, 0.01295000035315752];[0.02315616314098104, 0.294658811882078, 2.3786760438030357e-6, 1.5760234771906083e-5, 0.16221130989577748, 3.0931760567343194e-6, 0.01995221439275567, 2.686015375201747e-7, 2.6860153752021775e-7, 0.019952214392755626, 3.0931760567345375e-6, 0.16221130989577878, 1.5760234771906974e-5, 2.3786760438033635e-6, 0.29465881188207893, 0.02315616314098114];[0.25817999243736267, 0.35719001293182373];[0.29465881188207893, 0.294658811882078]
rich;k_4;18;30;0.1;0.004887050635513294;0.9993817682920215;[0.0, 0.28644001483917236, 0.00033000000985339284, 0.00013000000035390258, 0.0, 0.0, 0.20866000652313232, 0.0, 0.0, 0.21081000566482544, 0.0, 0.0, 0.00014000000373926014, 0.0003100000030826777, 0.29315000772476196, 2.9999999242136255e-5];[1.4581076034223242e-5, 0.29125962798226285, 1.560539461777759e-5, 6.287200556685441e-6, 4.448129291260636e-6, 4.3979638566674434e-7, 0.2086949511376171, 4.059283233495315e-6, 4.05928323349548e-6, 0.2086949511376169, 4.3979638566679934e-7, 4.448129291261146e-6, 6.287200556685013e-6, 1.560539461777617e-5, 0.29125962798226246, 1.4581076034223913e-5];[0.29315000772476196, 0.28644001483917236];[0.29125962798226246, 0.29125962798226285]
rich;k_4;38;30;0.1;0.20027686187145988;0.9547805573278718;[0.18176999688148499, 3.9999998989515007e-5, 0.0, 0.0, 0.0002300000051036477, 0.2994399964809418, 0.0, 0.2185799926519394, 0.08377999812364578, 0.0, 0.1270499974489212, 0.00019999999494757503, 0.0, 0.0, 3.9999998989515007e-5, 0.08886999636888504];[0.15894914711012814, 2.0170526638827028e-5, 2.1638990109455037e-6, 5.05387013806459e-6, 1.1658845566915757e-5, 0.20915097835388624, 1.476439045818934e-6, 0.13185935095558368, 0.13185935095558185, 1.4764390458190383e-6, 0.20915097835388527, 1.165884556691545e-5, 5.053870138064794e-6, 2.1638990109457256e-6, 2.0170526638827743e-5, 0.15894914711012817];[0.2994399964809418, 0.1270499974489212];[0.20915097835388624, 0.20915097835388527]
rich;k_4;32;30;0.1;0.06974218176545383;0.989047723194296;[0.00011999999696854502, 0.002950000111013651, 0.1604200005531311, 0.005669999867677689, 9.999999747378752e-6, 0.0, 0.2708199918270111, 9.999999747378752e-6, 9.999999747378752e-6, 0.29210999608039856, 0.0, 9.999999747378752e-6, 0.007189999800175428, 0.2547700107097626, 0.005810000002384186, 9.999999747378752e-5];[7.989013095098898e-6, 0.007769411787613386, 0.19258457792127245, 0.014847619064373725, 5.977309283500855e-6, 4.759997171706616e-7, 0.2847653149801241, 1.863392452241776e-5, 1.863392452241874e-5, 0.2847653149801228, 4.75999717170693e-7, 5.9773092835012405e-6, 0.014847619064373655, 0.1925845779212725, 0.007769411787613391, 7.989013095098837e-6];[0.2708199918270111, 0.29210999608039856];[0.2847653149801241, 0.2847653149801228]
rich;k_4;8;30;0.1;0.07065089903721593;0.9893242596554918;[0.0, 9.999999747378752e-6, 0.00018000000272877514, 0.19217999279499054, 0.0006799999973736703, 0.03500000014901161, 0.2615799903869629, 0.0, 0.0, 0.2836199998855591, 0.09232000261545181, 0.0021100000012665987, 0.13211999833583832, 0.00015999999595806003, 3.9999998989515007e-5, 0.0];[2.0223051591403544e-9, 6.642129979377727e-6, 5.656791935149614e-6, 0.15637827008015498, 0.0009933749233784347, 0.058995161103694606, 0.28357770022448164, 4.319272407299202e-5, 4.319272407299328e-5, 0.28357770022448076, 0.0589951611036947, 0.0009933749233784308, 0.15637827008015354, 5.656791935149745e-6, 6.642129979378119e-6, 2.022305159145464e-9];[0.2615799903869629, 0.2836199998855591];[0.28357770022448164, 0.28357770022448076]
