instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;22;25;0.03;0.2352996173819605;0.8855889393844443;[0.0006399999838322401, 0.3877899944782257, 0.27935001254081726, 0.0, 0.0, 0.011409999802708626, 0.00039000000106170774, 0.0, 0.0, 0.00014000000373926014, 0.0074800001457333565, 0.0, 0.0, 0.07609999924898148, 0.23634999990463257, 0.0003499999875202775];[3.6590376532249988e-6, 0.42970715779716484, 0.07025470582505879, 1.256578061726373e-6, 8.68634532143945e-6, 1.690696847259709e-5, 4.923810720297191e-6, 2.7036375486280293e-6, 2.7036375486285773e-6, 4.923810720298881e-6, 1.6906968472597437e-5, 8.686345321439976e-6, 1.256578061726382e-6, 0.07025470582505916, 0.42970715779716695, 3.6590376532252804e-6];[0.23634999990463257, 0.3877899944782257];[0.42970715779716695, 0.42970715779716484]
rich;k_4;36;25;0.03;0.20729288241096336;0.9377413463936619;[0.0, 0.1308099925518036, 0.0, 0.0, 0.0, 0.0013000000035390258, 0.47067001461982727, 0.0006000000284984708, 0.00016999999934341758, 0.1749899983406067, 0.00039999998989515007, 0.0, 0.0, 0.0, 0.22104999423027039, 9.999999747378752e-6];[4.328451629272269e-9, 0.11774613652719806, 4.92347875579704e-6, 2.5352467769416267e-5, 5.509052537668354e-6, 3.855896997188481e-6, 0.3822113065432258, 2.911705063222265e-6, 2.9117050632205316e-6, 0.3822113065432251, 3.8558969971872195e-6, 5.509052537669255e-6, 2.5352467769416965e-5, 4.92347875579743e-6, 0.11774613652719741, 4.328451629273279e-9];[0.47067001461982727, 0.1749899983406067];[0.3822113065432258, 0.3822113065432251]
rich;k_4;3;25;0.03;0.24078811538039643;0.8699601931251469;[0.0, 1.9999999494757503e-5, 0.37092000246047974, 0.048670001327991486, 0.0, 0.006000000052154064, 9.999999747378752e-6, 0.18535000085830688, 0.11991000175476074, 0.0, 0.013679999858140945, 0.0, 0.058809999376535416, 0.19663000106811523, 0.0, 0.0];[6.426119698953348e-6, 1.3185098542658496e-5, 0.4041398772008266, 0.0032193833863542252, 2.3702984626331534e-9, 2.5789031797450527e-5, 2.115952534304219e-5, 0.09257417726714026, 0.09257417726713958, 2.115952534304356e-5, 2.5789031797449144e-5, 2.3702984626411217e-9, 0.003219383386354253, 0.4041398772008266, 1.318509854266075e-5, 6.426119698952242e-6];[0.19663000106811523, 0.37092000246047974];[0.4041398772008266, 0.4041398772008266]
rich;k_4;12;25;0.03;0.18833855634024604;0.9567898408847336;[0.07089000195264816, 9.999999747378752e-6, 0.13537999987602234, 0.18675999343395233, 9.999999747378752e-6, 0.0, 0.0015200000489130616, 0.00015999999595806003, 0.00015999999595806003, 0.0015200000489130616, 0.0, 1.9999999494757503e-5, 0.22380000352859497, 0.18425999581813812, 0.0, 0.19550999999046326];[0.10300845090943575, 2.3948016380667867e-5, 0.11358492526149601, 0.28337109758067036, 3.1312667840154793e-6, 7.903688758584373e-9, 3.975672025584652e-6, 4.46338952088154e-6, 4.463389520882996e-6, 3.975672025586312e-6, 7.903688758574668e-9, 3.13126678401654e-6, 0.2833710975806712, 0.11358492526149518, 2.394801638066861e-5, 0.10300845090943715];[0.22380000352859497, 0.18675999343395233];[0.2833710975806712, 0.28337109758067036]
rich;k_4;32;25;0.03;0.18583927535993644;0.9289939575907679;[1.9999999494757503e-5, 0.004670000169426203, 0.13416999578475952, 0.008129999972879887, 9.999999747378752e-6, 0.0, 0.23467999696731567, 0.0, 0.0, 0.3246600031852722, 0.0, 0.0, 0.00749000022187829, 0.28018999099731445, 0.005950000137090683, 2.9999999242136255e-5];[4.172546620538214e-6, 4.704480124592544e-6, 0.1273936207728745, 3.85048457796619e-6, 8.021636293096152e-6, 8.988783511232599e-9, 0.37256948489455205, 1.6136196174814118e-5, 1.6136196174815825e-5, 0.37256948489455366, 8.988783511219257e-9, 8.021636293097118e-6, 3.850484577965735e-6, 0.12739362077287428, 4.704480124590858e-6, 4.172546620539806e-6];[0.23467999696731567, 0.3246600031852722];[0.37256948489455205, 0.37256948489455366]
rich;k_4;27;25;0.03;0.2842901117116058;0.8632902085943447;[0.31801000237464905, 0.13700999319553375, 0.016359999775886536, 0.0029200001154094934, 0.0, 0.09035000205039978, 0.0, 0.0, 9.999999747378752e-6, 0.0, 0.06165999919176102, 0.0, 0.011090000160038471, 0.018789999186992645, 0.18151000142097473, 0.16229000687599182];[0.38227905008306434, 0.09434724988509914, 0.00011039576689453137, 5.243037094816763e-6, 1.030440911875489e-5, 0.0232370519167626, 4.298445679745583e-8, 1.066191751077759e-5, 1.0661917510777932e-5, 4.298445679742574e-8, 0.023237051916762706, 1.0304409118755036e-5, 5.243037094817127e-6, 0.00011039576689452967, 0.09434724988509921, 0.3822790500830688];[0.31801000237464905, 0.16229000687599182];[0.38227905008306434, 0.3822790500830688]
rich;k_4;19;25;0.03;0.16455598652403117;0.9570859701504978;[0.0, 0.10706999897956848, 0.0003000000142492354, 0.17790000140666962, 0.00019999999494757503, 0.0, 0.19384999573230743, 1.9999999494757503e-5, 9.999999747378752e-6, 0.06964000314474106, 0.0, 7.999999797903001e-5, 0.2758300006389618, 0.00033999999868683517, 0.1747400015592575, 1.9999999494757503e-5];[1.3650496671151172e-6, 0.11651913325936447, 3.8841810595838785e-6, 0.2950064036825931, 4.4497450836183104e-6, 3.8147730971149266e-8, 0.08846260799124331, 2.1179432612385137e-6, 2.117943261238735e-6, 0.08846260799124298, 3.814773097117509e-8, 4.449745083618312e-6, 0.295006403682593, 3.884181059583138e-6, 0.11651913325936461, 1.3650496671153222e-6];[0.2758300006389618, 0.17790000140666962];[0.295006403682593, 0.2950064036825931]
rich;k_4;30;25;0.03;0.24989700531979503;0.8759883201545503;[0.0, 0.0, 2.9999999242136255e-5, 0.31036999821662903, 0.02645999938249588, 0.12887999415397644, 0.00015999999595806003, 0.0832500010728836, 0.03305000066757202, 5.999999848427251e-5, 0.1704999953508377, 0.028179999440908432, 0.21905000507831573, 9.999999747378752e-6, 0.0, 0.0];[1.849417937790845e-8, 1.2135962623491616e-5, 2.4308017514550225e-6, 0.38964635151130766, 0.0010182553488986162, 0.10281765073197882, 4.547742511769982e-6, 0.006498609406753569, 0.006498609406753437, 4.547742511770762e-6, 0.10281765073197867, 0.0010182553488986249, 0.3896463515113036, 2.4308017514558534e-6, 1.2135962623493502e-5, 1.849417937789543e-8];[0.21905000507831573, 0.31036999821662903];[0.3896463515113036, 0.38964635151130766]
rich;k_4;26;25;0.03;0.2907799230578735;0.8841456677336691;[0.23680999875068665, 2.9999999242136255e-5, 0.06355000287294388, 0.0, 0.012880000285804272, 0.16659000515937805, 9.999999747378752e-6, 0.0, 0.0, 0.0, 0.07619000226259232, 0.004749999847263098, 0.0, 0.2086700052022934, 9.999999747378752e-6, 0.23050999641418457];[0.37500930077203265, 1.7648432448560056e-5, 0.07158761684520837, 1.3238466585247605e-5, 8.151722886078983e-6, 0.053357793270844486, 2.929036389791444e-6, 3.3214536049728395e-6, 3.3214536049732567e-6, 2.929036389791942e-6, 0.05335779327084425, 8.151722886077172e-6, 1.3238466585249958e-5, 0.07158761684520809, 1.7648432448561293e-5, 0.37500930077203626];[0.23680999875068665, 0.23050999641418457];[0.37500930077203265, 0.37500930077203626]
rich;k_4;2;25;0.03;0.15270243117197876;0.9636318717726992;[0.0, 9.999999747378752e-6, 0.0003600000054575503, 9.999999747378752e-6, 0.0, 0.13977999985218048, 7.999999797903001e-5, 0.28507000207901, 0.28845998644828796, 0.0001500000071246177, 0.28575998544692993, 9.999999747378752e-6, 2.9999999242136255e-5, 0.0002699999895412475, 9.999999747378752e-6, 0.0];[1.6498316897529428e-5, 2.9108434671567057e-6, 1.4823213636181848e-5, 4.789803881841864e-6, 4.588962233205294e-9, 0.1368553862987732, 5.871152306548356e-6, 0.36309971578207584, 0.36309971578206907, 5.871152306548858e-6, 0.13685538629877234, 4.5889622331939235e-9, 4.789803881842236e-6, 1.4823213636180058e-5, 2.91084346715719e-6, 1.6498316897530654e-5];[0.28507000207901, 0.28845998644828796];[0.36309971578207584, 0.36309971578206907]
