instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;32;5;0.03;0.21559015100654777;0.8919738615953989;[0.005570000037550926, 0.052650000900030136, 0.15415999293327332, 0.059220001101493835, 0.0010600000387057662, 9.999999747378752e-6, 0.2039799988269806, 9.999999747378752e-6, 2.9999999242136255e-5, 0.18636000156402588, 0.0, 0.0009599999757483602, 0.05889999866485596, 0.21164999902248383, 0.058389998972415924, 0.0070500001311302185];[2.3334346632706554e-6, 0.00784108837231908, 0.19985401231166264, 0.01216584517193394, 4.2432765473820045e-6, 2.399574767481103e-7, 0.2801136585023229, 1.8578973074833158e-5, 1.8578973074833168e-5, 0.28011365850232206, 2.399574767481837e-7, 4.243276547381909e-6, 0.012165845171933863, 0.1998540123116621, 0.00784108837231904, 2.3334346632707948e-6];[0.2039799988269806, 0.18636000156402588];[0.2801136585023229, 0.28011365850232206]
rich;k_4;9;5;0.03;0.17255851741349504;0.8944420416417884;[0.009580000303685665, 9.999999747378752e-6, 0.009189999662339687, 0.0044999998062849045, 0.08078999817371368, 0.20487000048160553, 4.999999873689376e-5, 0.21915000677108765, 0.18613000214099884, 7.000000186963007e-5, 0.19633999466896057, 0.06751000136137009, 0.004040000028908253, 0.00795000046491623, 0.0, 0.009820000268518925];[0.00011582236275676968, 9.875063441811847e-8, 3.8150830278405645e-5, 2.8273084245004637e-5, 0.010281228342308345, 0.2141991823831168, 1.221630020582475e-5, 0.27532502794645347, 0.27532502794645275, 1.2216300205824499e-5, 0.2141991823831171, 0.010281228342308353, 2.8273084245004587e-5, 3.815083027840359e-5, 9.87506344180566e-8, 0.00011582236275677071];[0.21915000677108765, 0.18613000214099884];[0.27532502794645347, 0.27532502794645275]
rich;k_4;25;5;0.03;0.15320479470664652;0.9104823112432058;[7.999999797903001e-5, 0.05415999889373779, 0.2015099972486496, 0.2033199965953827, 2.9999999242136255e-5, 0.007069999817758799, 0.00033999999868683517, 7.999999797903001e-5, 7.000000186963007e-5, 0.00023999999393709004, 0.004110000096261501, 1.9999999494757503e-5, 0.2540999948978424, 0.2418999969959259, 0.032930001616477966, 3.9999998989515007e-5];[2.224438748515006e-6, 0.0008305313677660636, 0.29830739793805794, 0.20081805584248477, 9.919594446550454e-7, 2.2702310484659133e-6, 2.974756187754662e-5, 8.780660573221857e-6, 8.780660573222726e-6, 2.9747561877548556e-5, 2.270231048465836e-6, 9.919594446547997e-7, 0.2008180558424842, 0.29830739793805733, 0.000830531367766069, 2.2244387485147794e-6];[0.2418999969959259, 0.2015099972486496];[0.29830739793805733, 0.29830739793805794]
rich;k_4;36;5;0.03;0.14348688249807132;0.9017179851776476;[0.0, 0.17653000354766846, 9.999999747378752e-5, 0.0001500000071246177, 0.0004199999966658652, 0.04699999839067459, 0.2939299941062927, 0.020919999107718468, 0.016189999878406525, 0.19175000488758087, 0.02638000063598156, 0.00015999999595806003, 0.0005200000014156103, 3.9999998989515007e-5, 0.2258799970149994, 2.9999999242136255e-5];[3.402943039024655e-7, 0.19240816263674773, 4.497895516493628e-6, 2.7053110353830152e-5, 4.321567311513034e-6, 0.0007543364710720495, 0.3066441916627335, 0.00015709636196207909, 0.00015709636196207757, 0.3066441916627332, 0.0007543364710720491, 4.3215673115135924e-6, 2.7053110353831203e-5, 4.4978955164932866e-6, 0.1924081626367479, 3.402943039024296e-7];[0.2939299941062927, 0.19175000488758087];[0.3066441916627335, 0.3066441916627332]
rich;k_4;1;5;0.03;0.22394208776470542;0.9020027022531711;[5.999999848427251e-5, 0.08104000240564346, 0.22709999978542328, 0.06807000190019608, 0.1646299958229065, 0.04535000026226044, 0.004879999905824661, 0.0, 0.0, 0.0032099999953061342, 0.028699999675154686, 0.14104999601840973, 0.03017999976873398, 0.15547999739646912, 0.050209999084472656, 3.9999998989515007e-5];[3.3149813200716594e-5, 0.024598616589809823, 0.2715674986594063, 0.013140580478418755, 0.1845335158603224, 0.006092066931859372, 3.454579732332967e-5, 2.586965996559263e-8, 2.586965996557771e-8, 3.4545797323327264e-5, 0.006092066931859365, 0.1845335158603229, 0.013140580478418767, 0.27156749865940594, 0.024598616589809726, 3.314981320071639e-5];[0.15547999739646912, 0.22709999978542328];[0.27156749865940594, 0.2715674986594063]
rich;k_4;5;5;0.03;0.1761791811703523;0.9419942205432402;[2.9999999242136255e-5, 0.08494000136852264, 4.999999873689376e-5, 0.001610000035725534, 1.9999999494757503e-5, 0.0008099999977275729, 0.1710599958896637, 0.20145000517368317, 0.21216000616550446, 0.21626000106334686, 0.0007300000288523734, 1.9999999494757503e-5, 0.0017000000225380063, 3.9999998989515007e-5, 0.10904999822378159, 7.000000186963007e-5];[2.4709600325816715e-6, 0.029999475746804474, 4.352126276702015e-6, 1.042645080009075e-5, 2.7444681348146264e-7, 2.250747466456907e-5, 0.17907180117360055, 0.29088869162100867, 0.2908886916210088, 0.17907180117360053, 2.2507474664568965e-5, 2.744468134814008e-7, 1.0426450800090148e-5, 4.352126276702203e-6, 0.02999947574680453, 2.470960032581622e-6];[0.20145000517368317, 0.21216000616550446];[0.29088869162100867, 0.2908886916210088]
rich;k_4;23;5;0.03;0.10299980558130663;0.9578254760169905;[0.14153000712394714, 0.0006099999882280827, 0.17611999809741974, 0.0016400000313296914, 0.19266000390052795, 0.017659999430179596, 0.0003699999942909926, 7.999999797903001e-5, 5.999999848427251e-5, 0.00011999999696854502, 0.015990000218153, 0.11518999934196472, 0.001970000099390745, 0.18176999688148499, 0.001019999966956675, 0.15320999920368195];[0.16420732662760978, 5.173754118807707e-6, 0.20677037820661728, 1.1299122178908883e-5, 0.1288643944258584, 0.00013884520807969203, 2.283218771225408e-6, 2.994367669212886e-7, 2.994367669213105e-7, 2.2832187712255175e-6, 0.00013884520807969647, 0.1288643944258586, 1.1299122178909691e-5, 0.20677037820661695, 5.173754118807732e-6, 0.16420732662761006];[0.18176999688148499, 0.17611999809741974];[0.20677037820661695, 0.20677037820661728]
rich;k_4;22;5;0.03;0.18894409225547815;0.9244292399567585;[0.016440000385046005, 0.2386700063943863, 0.240229994058609, 7.999999797903001e-5, 0.0004199999966658652, 0.049240000545978546, 0.012199999764561653, 5.999999848427251e-5, 4.999999873689376e-5, 0.010250000283122063, 0.06255000084638596, 0.0003800000122282654, 7.000000186963007e-5, 0.13628000020980835, 0.22181999683380127, 0.011260000057518482];[0.00018805538436863695, 0.3063444453136781, 0.17302520537352603, 4.815397178294297e-6, 3.5996939092356584e-6, 0.020306269863702323, 0.00012204797436345569, 5.560999273506613e-6, 5.560999273506408e-6, 0.00012204797436345451, 0.020306269863702226, 3.599693909234716e-6, 4.8153971782941434e-6, 0.17302520537352672, 0.3063444453136785, 0.00018805538436863543];[0.22181999683380127, 0.2386700063943863];[0.3063444453136785, 0.3063444453136781]
rich;k_4;27;5;0.03;0.18825384613739982;0.931837431694165;[0.15884000062942505, 0.1247899979352951, 0.060270000249147415, 0.028470000252127647, 0.0005099999834783375, 0.0968099981546402, 0.0, 0.00023999999393709004, 0.0003800000122282654, 1.9999999494757503e-5, 0.08967000246047974, 0.0002500000118743628, 0.0524200014770031, 0.07332000136375427, 0.1751299947500229, 0.13887999951839447];[0.22252450833871482, 0.16571473573764262, 0.025710711675302204, 0.006580985631927885, 7.30672435415852e-6, 0.07945436515869435, 9.340979147615949e-8, 7.2933235729522536e-6, 7.293323572952977e-6, 9.340979147623936e-8, 0.07945436515869442, 7.306724354158049e-6, 0.0065809856319278826, 0.025710711675302103, 0.1657147357376422, 0.2225245083387141];[0.15884000062942505, 0.13887999951839447];[0.22252450833871482, 0.2225245083387141]
rich;k_4;34;5;0.03;0.16049776352191172;0.9493585153400512;[0.0004299999854993075, 0.1339299976825714, 0.12481000274419785, 0.1139800027012825, 0.0, 0.008290000259876251, 0.00022000000171829015, 0.13033999502658844, 0.19926999509334564, 0.0001500000071246177, 0.012269999831914902, 0.0, 0.08995000272989273, 0.07720000296831131, 0.10898000001907349, 0.00018000000272877514];[1.7870863370610607e-5, 0.12429275559231384, 0.07256709762456379, 0.06560218181976955, 5.7860419957565084e-8, 9.253056580340036e-5, 3.0064263407968975e-5, 0.2373974414103522, 0.23739744141035143, 3.0064263407971903e-5, 9.25305658033978e-5, 5.78604199575358e-8, 0.06560218181976941, 0.07256709762456376, 0.12429275559231383, 1.787086337060986e-5];[0.13033999502658844, 0.19926999509334564];[0.2373974414103522, 0.23739744141035143]
