instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;3;15;0.0;0.30492937277121895;0.8292034562129716;[0.0, 1.9999999494757503e-5, 0.3004100024700165, 0.06710000336170197, 0.0, 0.01090999972075224, 0.0, 0.16336999833583832, 0.15167999267578125, 0.0, 0.024630000814795494, 0.0, 0.07892999798059464, 0.20288999378681183, 5.999999848427251e-5, 0.0];[4.946552594062627e-6, 4.796203379756167e-6, 0.4040874278366804, 0.003922253889870645, 3.194690821302696e-9, 2.795279415890172e-5, 2.2309643992478708e-5, 0.09193030988463548, 0.09193030988463519, 2.2309643992504525e-5, 2.795279415894473e-5, 3.1946908214189905e-9, 0.00392225388987016, 0.404087427836677, 4.796203379767463e-6, 4.946552594069252e-6];[0.20288999378681183, 0.3004100024700165];[0.404087427836677, 0.4040874278366804]
rich;k_4;32;15;0.0;0.30270653151113575;0.8617784382230884;[4.999999873689376e-5, 0.01006999984383583, 0.18850000202655792, 0.018699999898672104, 9.999999747378752e-6, 0.0, 0.26673999428749084, 0.0, 0.0, 0.26493000984191895, 0.0, 0.0, 0.015069999732077122, 0.22119000554084778, 0.014639999717473984, 9.999999747378752e-5];[3.6120495151725944e-6, 2.063929113598994e-5, 0.08276743456042157, 1.5986932835740472e-5, 8.124134060278345e-6, 7.600280458226451e-9, 0.4171664412702626, 1.775416149646488e-5, 1.7754161496477225e-5, 0.41716644127025976, 7.600280458518815e-9, 8.124134060275973e-6, 1.59869328357316e-5, 0.08276743456042226, 2.063929113600973e-5, 3.6120495151668117e-6];[0.26673999428749084, 0.26493000984191895];[0.4171664412702626, 0.41716644127025976]
rich;k_4;24;15;0.0;0.3562893987439758;0.8028954087689523;[0.0009500000160187483, 0.03909999877214432, 0.0, 3.9999998989515007e-5, 0.0, 0.14279000461101532, 0.0, 0.22848999500274658, 0.2549700140953064, 0.0, 0.2761400043964386, 0.0, 1.9999999494757503e-5, 9.999999747378752e-6, 0.05706999823451042, 0.0004199999966658652];[8.334521680124391e-7, 6.204890114285563e-5, 7.3350762267518224e-6, 9.241284150678878e-6, 6.809046116443272e-8, 0.0800495086841794, 7.227051440966267e-7, 0.41987024180652593, 0.4198702418065225, 7.227051441022391e-7, 0.08004950868417679, 6.809046116546412e-8, 9.241284150686276e-6, 7.335076226767891e-6, 6.204890114285685e-5, 8.334521680149202e-7];[0.22848999500274658, 0.2549700140953064];[0.41987024180652593, 0.4198702418065225]
rich;k_4;17;15;0.0;0.25918405647601134;0.8993474493244086;[3.9999998989515007e-5, 0.00015999999595806003, 0.0, 9.999999747378752e-5, 0.2509300112724304, 0.0002099999983329326, 0.0, 0.11733999848365784, 0.29210999608039856, 0.0, 0.0004199999966658652, 0.33838000893592834, 0.00014000000373926014, 0.0, 0.00014000000373926014, 2.9999999242136255e-5];[3.6824500646989208e-6, 1.399529100526944e-6, 2.292959859191384e-9, 1.6790087207342126e-6, 0.42422591994792735, 8.054448295639227e-6, 2.1112409654941134e-5, 0.07573814991327345, 0.07573814991327156, 2.1112409654920863e-5, 8.054448295641082e-6, 0.42422591994793546, 1.6790087207349618e-6, 2.2929598588385025e-9, 1.3995291005240633e-6, 3.682450064705608e-6];[0.2509300112724304, 0.33838000893592834];[0.42422591994792735, 0.42422591994793546]
rich;k_4;28;15;0.0;0.1833696009048357;0.855977966962439;[0.0, 0.0516199991106987, 0.0, 0.00031999999191612005, 2.9999999242136255e-5, 0.18709999322891235, 0.0030700000934302807, 0.2909800112247467, 0.1466899961233139, 0.002839999971911311, 0.23726999759674072, 7.000000186963007e-5, 0.0001500000071246177, 0.0, 0.07986000180244446, 0.0];[2.8315519516286433e-6, 0.00044477184516585077, 3.037213746901306e-7, 2.926094241220983e-6, 5.912396110714619e-6, 0.1909524386347835, 3.69394273118608e-7, 0.3085904463620975, 0.3085904463621022, 3.693942731189213e-7, 0.19095243863478772, 5.912396110717974e-6, 2.926094241216479e-6, 3.037213746904755e-7, 0.00044477184516580626, 2.8315519516244954e-6];[0.2909800112247467, 0.1466899961233139];[0.3085904463620975, 0.3085904463621022]
rich;k_4;23;15;0.0;0.23388317219106997;0.9291529416990655;[0.11302000284194946, 0.0, 0.1631300002336502, 9.999999747378752e-6, 0.1888200044631958, 0.0011500000255182385, 0.0, 0.0, 0.0, 0.0, 0.0003600000054575503, 0.10136999934911728, 2.9999999242136255e-5, 0.2684299945831299, 0.0, 0.16368000209331512];[0.08391584625166672, 4.6128402751199574e-6, 0.3327099104379322, 1.4170432053197447e-5, 0.08334463747345142, 5.848453636574253e-6, 4.767352433835923e-6, 2.0675854687727647e-7, 2.0675854687434762e-7, 4.767352433827662e-6, 5.848453636580256e-6, 0.08334463747345186, 1.4170432053189801e-5, 0.3327099104379348, 4.612840275117976e-6, 0.0839158462516637];[0.2684299945831299, 0.1631300002336502];[0.3327099104379348, 0.3327099104379322]
rich;k_4;8;15;0.0;0.2982233277939759;0.8589257041974007;[0.0, 9.999999747378752e-6, 0.0004799999878741801, 0.2260199934244156, 0.004629999864846468, 0.07972999662160873, 0.25701001286506653, 9.999999747378752e-6, 0.0, 0.2283399999141693, 0.07857000082731247, 0.007230000104755163, 0.11767999827861786, 0.00026000000070780516, 2.9999999242136255e-5, 0.0];[1.6023049376242182e-9, 3.1357883443309372e-6, 6.110975446980616e-7, 0.09984548896701118, 3.0551096578765245e-6, 0.008356039222986627, 0.3917549742836215, 3.669392852761544e-5, 3.66939285276286e-5, 0.3917549742836156, 0.00835603922298688, 3.0551096578797767e-6, 0.09984548896701642, 6.110975446977481e-7, 3.135788344334902e-6, 1.6023049374772983e-9];[0.25701001286506653, 0.2283399999141693];[0.3917549742836215, 0.3917549742836156]
rich;k_4;30;15;0.0;0.3099995518296075;0.8226047028086749;[0.0, 0.0, 2.9999999242136255e-5, 0.22898000478744507, 0.03355000168085098, 0.10231000185012817, 0.00041000000783242285, 0.06013000011444092, 0.07368999719619751, 0.00018000000272877514, 0.21939000487327576, 0.042490001767873764, 0.23882000148296356, 1.9999999494757503e-5, 0.0, 0.0];[1.7709039284333382e-7, 1.0648512018154289e-5, 1.2934502741412764e-6, 0.3861113505865038, 0.0004964743211605963, 0.10786520069107684, 1.2315633622711048e-6, 0.00551362378521257, 0.005513623785213151, 1.2315633622687945e-6, 0.10786520069107879, 0.0004964743211605278, 0.3861113505865105, 1.2934502741425559e-6, 1.0648512018156948e-5, 1.770903928421001e-7];[0.23882000148296356, 0.22898000478744507];[0.3861113505865105, 0.3861113505865038]
rich;k_4;34;15;0.0;0.3420551373586991;0.8103038277426722;[0.0, 0.12262000143527985, 0.14535999298095703, 0.09723000228404999, 0.0, 0.0001500000071246177, 0.0, 0.19141000509262085, 0.24919000267982483, 0.0, 0.0005099999834783375, 0.0, 0.034609999507665634, 0.03872000053524971, 0.12018000334501266, 1.9999999494757503e-5];[1.0048557364275506e-5, 0.08511655717087245, 0.020241378141350682, 0.003306516614669151, 2.7768122650506715e-9, 2.953191546875601e-6, 3.87595920867668e-5, 0.39128378395531327, 0.3912837839552997, 3.8759592086731124e-5, 2.9531915468870663e-6, 2.7768122649590075e-9, 0.003306516614668786, 0.02024137814135133, 0.08511655717087374, 1.0048557364296475e-5];[0.19141000509262085, 0.24919000267982483];[0.39128378395531327, 0.3912837839552997]
rich;k_4;40;15;0.0;0.21209698388373957;0.9366590388788353;[0.003819999983534217, 0.2595199942588806, 0.17699000239372253, 9.999999747378752e-6, 0.0, 0.003659999929368496, 0.0, 0.0, 0.0, 0.0, 0.003329999977722764, 0.0, 7.000000186963007e-5, 0.23895999789237976, 0.31036001443862915, 0.003280000062659383];[6.620062429877041e-6, 0.39098138248746284, 0.1089833381247766, 1.967694642351612e-5, 3.829580952791897e-7, 6.709283714255557e-6, 1.849674410010669e-6, 4.0462699471957755e-8, 4.0462699471604774e-8, 1.849674410009421e-6, 6.709283714249989e-6, 3.829580952760052e-7, 1.967694642352456e-5, 0.108983338124776, 0.390981382487448, 6.620062429878942e-6];[0.31036001443862915, 0.2595199942588806];[0.390981382487448, 0.39098138248746284]
