instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;39;5;0.1;0.09059107393816045;0.9642831804436691;[0.004879999905824661, 7.999999797903001e-5, 0.22806000709533691, 0.0013200000394135714, 0.13102999329566956, 0.0427200011909008, 0.10706999897956848, 0.017500000074505806, 0.01889999955892563, 0.11614999920129776, 0.04295999929308891, 0.13344000279903412, 0.000590000010561198, 0.15268999338150024, 1.9999999494757503e-5, 0.002589999930933118];[0.00010171902117350463, 2.4425163495916516e-7, 0.2294439936832864, 1.0534666648938217e-5, 0.13768146932076125, 0.02144734289355648, 0.10863014610415715, 0.0026845500587816978, 0.002684550058781697, 0.10863014610415711, 0.021447342893556487, 0.13768146932076153, 1.0534666648938087e-5, 0.22944399368328688, 2.442516349590764e-7, 0.00010171902117350385];[0.15268999338150024, 0.22806000709533691];[0.22944399368328688, 0.2294439936832864]
rich;k_4;7;5;0.1;0.09763969886435461;0.976465123986757;[0.00046999999904073775, 0.22745999693870544, 0.19021999835968018, 0.06592000275850296, 0.000539999979082495, 0.039069999009370804, 0.005950000137090683, 0.00044999999227002263, 0.00039000000106170774, 0.0034199999645352364, 0.02751000039279461, 0.00026000000070780516, 0.06955999881029129, 0.14751000702381134, 0.2210800051689148, 0.0001900000061141327];[1.0950349529209597e-6, 0.2625047888376148, 0.16868012604957017, 0.054593064459490324, 1.3547033239622364e-6, 0.014160192729891184, 5.779613823822708e-5, 1.5820469191108835e-6, 1.582046919110934e-6, 5.7796138238226964e-5, 0.014160192729891193, 1.3547033239621837e-6, 0.054593064459490206, 0.16868012604956964, 0.2625047888376152, 1.0950349529210906e-6];[0.2210800051689148, 0.22745999693870544];[0.2625047888376152, 0.2625047888376148]
rich;k_4;12;5;0.1;0.11182422377127987;0.9633722665714024;[0.12613999843597412, 0.00011999999696854502, 0.13840000331401825, 0.13592000305652618, 0.0004400000034365803, 9.999999747378752e-6, 0.030050000175833702, 0.01295000035315752, 0.018120000138878822, 0.039080001413822174, 0.0, 0.00041000000783242285, 0.16298000514507294, 0.20851999521255493, 0.00018000000272877514, 0.12668000161647797];[0.13800678650495443, 1.8661597387572376e-5, 0.17596004743177118, 0.1749852819584478, 1.1679237690744456e-5, 4.6544259219750174e-8, 0.008937742158294923, 0.002079754567194849, 0.0020797545671948437, 0.008937742158294919, 4.6544259219690055e-8, 1.1679237690745281e-5, 0.1749852819584476, 0.175960047431771, 1.8661597387570983e-5, 0.1380067865049545];[0.16298000514507294, 0.13592000305652618];[0.1749852819584476, 0.1749852819584478]
rich;k_4;13;5;0.1;0.06858505024776484;0.9796154677653892;[0.1452299952507019, 0.00215999991632998, 0.18181000649929047, 0.12524999678134918, 0.003490000031888485, 0.0005000000237487257, 0.00013000000035390258, 0.0018400000408291817, 0.0015200000489130616, 0.00011000000085914508, 0.0006399999838322401, 0.0038499999791383743, 0.15230000019073486, 0.18921999633312225, 0.003220000071451068, 0.18873000144958496];[0.17751364736727201, 5.108925162409013e-6, 0.20366570133127251, 0.11879413653684705, 1.7241202761146238e-5, 1.6136202718278668e-6, 2.630940381850623e-7, 2.2879223761614826e-6, 2.287922376161408e-6, 2.630940381850472e-7, 1.6136202718280612e-6, 1.7241202761145937e-5, 0.11879413653684685, 0.20366570133127226, 5.108925162408891e-6, 0.1775136473672723];[0.1452299952507019, 0.18873000144958496];[0.17751364736727201, 0.1775136473672723]
rich;k_4;34;5;0.1;0.11328906784537902;0.9737597520013648;[0.0004299999854993075, 0.1339299976825714, 0.12481000274419785, 0.1139800027012825, 0.0, 0.008290000259876251, 0.00022000000171829015, 0.13033999502658844, 0.19926999509334564, 0.0001500000071246177, 0.012269999831914902, 0.0, 0.08995000272989273, 0.07720000296831131, 0.10898000001907349, 0.00018000000272877514];[1.6815121021235782e-5, 0.12534201725166938, 0.08807242543047204, 0.07739452949957029, 3.9393141184267236e-8, 0.0013182151892284137, 2.3688136292018735e-5, 0.20783226997860627, 0.20783226997860538, 2.368813629202055e-5, 0.0013182151892284087, 3.939314118423438e-8, 0.07739452949957003, 0.0880724254304721, 0.1253420172516692, 1.6815121021235616e-5];[0.13033999502658844, 0.19926999509334564];[0.20783226997860627, 0.20783226997860538]
rich;k_4;26;5;0.1;0.07278308979306322;0.9892940708775674;[0.17836999893188477, 0.001230000052601099, 0.11776000261306763, 9.999999747378752e-6, 0.04715999960899353, 0.14441999793052673, 0.0002300000051036477, 1.9999999494757503e-5, 9.999999747378752e-6, 0.00041000000783242285, 0.12481000274419785, 0.04481000080704689, 9.999999747378752e-6, 0.15265999734401703, 0.0017099999822676182, 0.18637999892234802];[0.20747096530900244, 1.6029253644691546e-5, 0.14035116016804697, 9.099386973170557e-6, 0.028537910577525475, 0.12360371238394616, 5.1086607447631816e-6, 6.014260116425843e-6, 6.014260116425625e-6, 5.10866074476318e-6, 0.12360371238394655, 0.02853791057752541, 9.099386973170344e-6, 0.14035116016804686, 1.6029253644691962e-5, 0.20747096530900228];[0.17836999893188477, 0.18637999892234802];[0.20747096530900244, 0.20747096530900228]
rich;k_4;25;5;0.1;0.11840314846698877;0.9511346581410934;[7.999999797903001e-5, 0.05415999889373779, 0.2015099972486496, 0.2033199965953827, 2.9999999242136255e-5, 0.007069999817758799, 0.00033999999868683517, 7.999999797903001e-5, 7.000000186963007e-5, 0.00023999999393709004, 0.004110000096261501, 1.9999999494757503e-5, 0.2540999948978424, 0.2418999969959259, 0.032930001616477966, 3.9999998989515007e-5];[2.964061566927457e-6, 0.006704950700636863, 0.27195948289671096, 0.2212141804384187, 2.2428949700602976e-6, 7.907193507392613e-5, 2.791314287582208e-5, 9.193929747575019e-6, 9.193929747575568e-6, 2.7913142875822964e-5, 7.907193507392603e-5, 2.2428949700603557e-6, 0.221214180438418, 0.2719594828967099, 0.006704950700636859, 2.964061566927566e-6];[0.2418999969959259, 0.2015099972486496];[0.2719594828967099, 0.27195948289671096]
rich;k_4;11;5;0.1;0.15670507189479924;0.9343268518514366;[0.018069999292492867, 0.0013699999544769526, 0.06471999734640121, 0.01768999919295311, 0.21302999556064606, 0.001769999973475933, 0.15707999467849731, 0.004310000222176313, 0.005530000198632479, 0.19130000472068787, 0.0018100000452250242, 0.21153999865055084, 0.021770000457763672, 0.0737999975681305, 0.0012700000079348683, 0.014940000139176846];[0.0021536966244298256, 8.30978972266531e-6, 0.030341821721952593, 0.0024929268805791074, 0.2708347250543476, 1.1401357065777775e-5, 0.19399281069593816, 0.00016430787596562573, 0.00016430787596562652, 0.1939928106959384, 1.1401357065777351e-5, 0.2708347250543478, 0.0024929268805791, 0.03034182172195252, 8.309789722665415e-6, 0.00215369662442981];[0.21302999556064606, 0.21153999865055084];[0.2708347250543476, 0.2708347250543478]
rich;k_4;1;5;0.1;0.14570241487396862;0.9572310912064436;[5.999999848427251e-5, 0.08104000240564346, 0.22709999978542328, 0.06807000190019608, 0.1646299958229065, 0.04535000026226044, 0.004879999905824661, 0.0, 0.0, 0.0032099999953061342, 0.028699999675154686, 0.14104999601840973, 0.03017999976873398, 0.15547999739646912, 0.050209999084472656, 3.9999998989515007e-5];[2.7445388361470267e-5, 0.04129262315241389, 0.2428064830697811, 0.02601270319662076, 0.1741746803400799, 0.015379346178861874, 0.000306678139722482, 4.053415934587034e-8, 4.05341593458699e-8, 0.0003066781397224794, 0.015379346178861887, 0.17417468034008043, 0.026012703196620728, 0.24280648306978075, 0.04129262315241381, 2.744538836147047e-5];[0.15547999739646912, 0.22709999978542328];[0.24280648306978075, 0.2428064830697811]
rich;k_4;8;5;0.1;0.1479157516816458;0.9572847766871323;[0.0, 0.0005499999970197678, 0.0129399998113513, 0.1842000037431717, 0.02725999988615513, 0.08495000004768372, 0.18871000409126282, 0.00015999999595806003, 7.000000186963007e-5, 0.17385999858379364, 0.13304999470710754, 0.05998000130057335, 0.12495999783277512, 0.008709999732673168, 0.0006000000284984708, 0.0];[2.9129247243853905e-8, 1.4155331086354299e-5, 0.0012730355993103794, 0.16015966119253502, 0.01418899639187303, 0.08842297307176532, 0.2359065299172099, 3.461936697245011e-5, 3.461936697245063e-5, 0.2359065299172095, 0.08842297307176544, 0.014188996391873045, 0.16015966119253444, 0.0012730355993103716, 1.4155331086355003e-5, 2.912924724389463e-8];[0.18871000409126282, 0.17385999858379364];[0.2359065299172099, 0.2359065299172095]
