instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;8;15;0.01;0.29049537764949684;0.8654309084029962;[0.0, 9.999999747378752e-6, 0.0004799999878741801, 0.2260199934244156, 0.004629999864846468, 0.07972999662160873, 0.25701001286506653, 9.999999747378752e-6, 0.0, 0.2283399999141693, 0.07857000082731247, 0.007230000104755163, 0.11767999827861786, 0.00026000000070780516, 2.9999999242136255e-5, 0.0];[1.6014932192872854e-9, 3.1025017580234287e-6, 7.263705607804414e-7, 0.10279446294305886, 3.3957490160688827e-6, 0.009270617693394555, 0.3878911129709203, 3.658016979825872e-5, 3.6580169798259334e-5, 0.3878911129709218, 0.009270617693394559, 3.3957490160692156e-6, 0.10279446294305822, 7.263705607804527e-7, 3.102501758024685e-6, 1.6014932192847935e-9];[0.25701001286506653, 0.2283399999141693];[0.3878911129709203, 0.3878911129709218]
rich;k_4;3;15;0.01;0.2967108386535064;0.8376226623048056;[0.0, 1.9999999494757503e-5, 0.3004100024700165, 0.06710000336170197, 0.0, 0.01090999972075224, 0.0, 0.16336999833583832, 0.15167999267578125, 0.0, 0.024630000814795494, 0.0, 0.07892999798059464, 0.20288999378681183, 5.999999848427251e-5, 0.0];[5.1696133016653565e-6, 4.969014695842367e-6, 0.39997761714839764, 0.0047771460470483, 3.071097780361171e-9, 3.3361779499942514e-5, 2.2630336303753253e-5, 0.0951791029896569, 0.09517910298965669, 2.2630336303753805e-5, 3.33617794999414e-5, 3.0710977803705053e-9, 0.004777146047048304, 0.39997761714839586, 4.969014695842164e-6, 5.169613301665177e-6];[0.20288999378681183, 0.3004100024700165];[0.39997761714839586, 0.39997761714839764]
rich;k_4;14;15;0.01;0.28880361543136396;0.8480800959131297;[0.04362000152468681, 0.02174999937415123, 2.9999999242136255e-5, 0.0, 9.999999747378752e-6, 0.1137399971485138, 0.26844000816345215, 4.999999873689376e-5, 0.00013000000035390258, 0.23454999923706055, 0.24815000593662262, 1.9999999494757503e-5, 0.0, 0.0, 0.026240000501275063, 0.04326999932527542];[0.002130964246441182, 0.00020420490334399651, 2.721249159305408e-5, 1.654678170923829e-9, 2.422713948707743e-6, 0.10175143818898438, 0.39588320071331146, 5.550877006288213e-7, 5.550877006289418e-7, 0.39588320071331035, 0.10175143818898413, 2.422713948706739e-6, 1.6546781709158366e-9, 2.7212491593055166e-5, 0.0002042049033439852, 0.0021309642464411712];[0.26844000816345215, 0.23454999923706055];[0.39588320071331146, 0.39588320071331035]
rich;k_4;24;15;0.01;0.33758041328838495;0.8180625959929732;[0.0009500000160187483, 0.03909999877214432, 0.0, 3.9999998989515007e-5, 0.0, 0.14279000461101532, 0.0, 0.22848999500274658, 0.2549700140953064, 0.0, 0.2761400043964386, 0.0, 1.9999999494757503e-5, 9.999999747378752e-6, 0.05706999823451042, 0.0004199999966658652];[9.203818456720056e-7, 0.00010833790839713138, 7.231772450655497e-6, 9.134983437688526e-6, 9.956152116055783e-8, 0.08935778342764478, 8.047041517589779e-7, 0.4105156872605516, 0.4105156872605504, 8.047041517593038e-7, 0.0893577834276441, 9.95615211605494e-8, 9.13498343768866e-6, 7.231772450655823e-6, 0.00010833790839713368, 9.20381845671837e-7];[0.22848999500274658, 0.2549700140953064];[0.4105156872605516, 0.4105156872605504]
rich;k_4;32;15;0.01;0.2818357671352907;0.876037135259434;[4.999999873689376e-5, 0.01006999984383583, 0.18850000202655792, 0.018699999898672104, 9.999999747378752e-6, 0.0, 0.26673999428749084, 0.0, 0.0, 0.26493000984191895, 0.0, 0.0, 0.015069999732077122, 0.22119000554084778, 0.014639999717473984, 9.999999747378752e-5];[3.711972987706258e-6, 2.2069427252397085e-5, 0.09319849372183475, 1.8751259993658205e-5, 8.181413579282709e-6, 7.927119728754486e-9, 0.406730936145288, 1.7848131944966166e-5, 1.7848131944966837e-5, 0.40673093614528805, 7.927119728744153e-9, 8.181413579282151e-6, 1.8751259993656498e-5, 0.09319849372183485, 2.2069427252398183e-5, 3.7119729877069123e-6];[0.26673999428749084, 0.26493000984191895];[0.406730936145288, 0.40673093614528805]
rich;k_4;7;15;0.01;0.24974270049368869;0.8792551677684648;[0.0, 0.3479500114917755, 0.13818000257015228, 0.032710000872612, 0.0, 0.011110000312328339, 0.00011000000085914508, 0.0, 0.0, 0.00015999999595806003, 0.002309999894350767, 0.0, 0.02751999907195568, 0.20920999348163605, 0.2307399958372116, 0.0];[3.091139178236958e-7, 0.41421447492947544, 0.0854703297583249, 0.000298276122225196, 5.194968353885373e-7, 8.604416726145515e-6, 6.436673595667327e-6, 1.0494888978856493e-6, 1.0494888978851627e-6, 6.4366735956672635e-6, 8.604416726146491e-6, 5.194968353886121e-7, 0.00029827612222519843, 0.08547032975832464, 0.4142144749294781, 3.09113917823552e-7];[0.2307399958372116, 0.3479500114917755];[0.4142144749294781, 0.41421447492947544]
rich;k_4;37;15;0.01;0.2571284164468416;0.8703463757334339;[0.0347599983215332, 0.28575998544692993, 9.000000136438757e-5, 0.00022000000171829015, 0.21014000475406647, 0.0, 0.019750000908970833, 0.0, 0.0, 0.020239999517798424, 3.9999998989515007e-5, 0.14757999777793884, 0.0003499999875202775, 1.9999999494757503e-5, 0.26210999488830566, 0.018939999863505363];[0.00014440270160799364, 0.4024985716484364, 1.5364247910744723e-6, 1.9224305268492767e-6, 0.0972919319445116, 1.2494680746412695e-6, 6.037874052026983e-5, 6.641530475203977e-9, 6.641530475176368e-9, 6.0378740520270365e-5, 1.2494680746415115e-6, 0.09729193194451183, 1.9224305268502783e-6, 1.5364247910745392e-6, 0.40249857164843683, 0.00014440270160798928];[0.26210999488830566, 0.28575998544692993];[0.40249857164843683, 0.4024985716484364]
rich;k_4;25;15;0.01;0.26445871110232844;0.9090417884657629;[0.0, 0.0051299999468028545, 0.2941100001335144, 0.1714800000190735, 0.0, 0.00013000000035390258, 1.9999999494757503e-5, 0.0, 0.0, 0.0, 7.000000186963007e-5, 9.999999747378752e-6, 0.2517400085926056, 0.2759400010108948, 0.0013699999544769526, 0.0];[2.1068620694764616e-6, 1.307618951106979e-5, 0.4171692801841086, 0.08271895155259394, 7.160859460585741e-8, 3.582745189226078e-6, 8.691546677859409e-5, 6.01539115498847e-6, 6.0153911549889736e-6, 8.69154667785907e-5, 3.5827451892260015e-6, 7.160859460574656e-8, 0.08271895155259397, 0.4171692801841048, 1.3076189511068742e-5, 2.1068620694764302e-6];[0.2759400010108948, 0.2941100001335144];[0.4171692801841048, 0.4171692801841086]
rich;k_4;13;15;0.01;0.17173598273114232;0.9200993656776337;[0.11834000051021576, 1.9999999494757503e-5, 0.2072799950838089, 0.11868000030517578, 0.00018000000272877514, 0.0, 0.0, 4.999999873689376e-5, 1.9999999494757503e-5, 0.0, 0.0, 0.00022000000171829015, 0.09668999910354614, 0.20946000516414642, 1.9999999494757503e-5, 0.24903999269008636];[0.2428756527922509, 1.020606774032815e-6, 0.23196988619282172, 0.025141337395826135, 1.148866506848395e-5, 2.3012661899918473e-7, 5.081442894967794e-8, 3.33406211329536e-7, 3.3340621132942656e-7, 5.081442894973927e-8, 2.3012661899905474e-7, 1.1488665068481689e-5, 0.025141337395826156, 0.23196988619282177, 1.020606774032591e-6, 0.24287565279225107];[0.11834000051021576, 0.24903999269008636];[0.2428756527922509, 0.24287565279225107]
rich;k_4;16;15;0.01;0.3338742250150182;0.8327433154805507;[9.999999747378752e-6, 0.21890999376773834, 1.9999999494757503e-5, 0.2590999901294708, 0.0, 9.999999747378752e-5, 0.0002099999983329326, 0.03897999972105026, 0.010689999908208847, 9.000000136438757e-5, 0.00019999999494757503, 0.0, 0.16204999387264252, 0.0, 0.30963000655174255, 9.999999747378752e-6];[3.600768849721962e-6, 0.4312063838042906, 1.3075321076133487e-6, 0.06877435625270302, 7.911141454844513e-8, 6.259383873030202e-6, 1.9005883608820622e-6, 6.112558399851278e-6, 6.112558399851295e-6, 1.900588360881588e-6, 6.259383873031674e-6, 7.911141454852768e-8, 0.06877435625270256, 1.307532107613399e-6, 0.4312063838042896, 3.600768849721638e-6];[0.30963000655174255, 0.21890999376773834];[0.4312063838042896, 0.4312063838042906]
