instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;36;15;0.1;0.128611314968315;0.9802871928289631;[0.0, 0.14167000353336334, 9.999999747378752e-6, 9.999999747378752e-6, 0.0, 0.0030400000978261232, 0.3659200072288513, 0.0012600000482052565, 0.0005000000237487257, 0.22937999665737152, 0.0014799999771639705, 9.999999747378752e-6, 9.999999747378752e-6, 0.0, 0.2567099928855896, 0.0];[5.89990877520636e-7, 0.20250211115994138, 5.305989178957859e-6, 2.961410110189238e-5, 1.958773637721142e-5, 0.00035188893775809315, 0.29708431412690334, 6.587957861181896e-6, 6.587957861181908e-6, 0.2970843141269029, 0.0003518889377580924, 1.958773637721161e-5, 2.9614101101893843e-5, 5.305989178958306e-6, 0.2025021111599411, 5.899908775206728e-7];[0.3659200072288513, 0.22937999665737152];[0.29708431412690334, 0.2970843141269029]
rich;k_4;19;15;0.1;0.0837695619847985;0.9878939198600877;[2.9999999242136255e-5, 0.13244999945163727, 0.0002800000074785203, 0.2200399935245514, 0.0002899999963119626, 9.999999747378752e-6, 0.17247000336647034, 9.999999747378752e-6, 9.999999747378752e-6, 0.08812999725341797, 9.999999747378752e-6, 0.0002500000118743628, 0.1954600065946579, 0.00013000000035390258, 0.19043000042438507, 0.0];[9.779734865682816e-7, 0.14430560759917213, 4.53203689626444e-6, 0.21329277106977573, 0.00018403815294762817, 5.496507560153482e-7, 0.1422102083273926, 1.3151895733274986e-6, 1.3151895733276208e-6, 0.1422102083273924, 5.496507560153673e-7, 0.0001840381529476301, 0.21329277106977518, 4.532036896264254e-6, 0.144305607599172, 9.779734865683997e-7];[0.1954600065946579, 0.2200399935245514];[0.21329277106977518, 0.21329277106977573]
rich;k_4;20;15;0.1;0.07525898657088215;0.9893056143819866;[0.0, 0.010099999606609344, 0.0, 9.999999747378752e-6, 9.999999747378752e-6, 0.24297000467777252, 9.999999747378752e-5, 0.22799000144004822, 0.24065999686717987, 9.000000136438757e-5, 0.24110999703407288, 2.9999999242136255e-5, 9.999999747378752e-6, 0.0, 0.03691999986767769, 0.0];[9.036371608065447e-6, 0.031970509560141996, 4.526347552225289e-8, 3.0227577184705846e-6, 2.8701584513166482e-6, 0.20699816852553987, 6.191408530493869e-6, 0.2610101559545356, 0.2610101559545331, 6.191408530493627e-6, 0.20699816852553923, 2.870158451316823e-6, 3.022757718470765e-6, 4.52634755222453e-8, 0.031970509560141976, 9.036371608065947e-6];[0.22799000144004822, 0.24065999686717987];[0.2610101559545356, 0.2610101559545331]
rich;k_4;33;15;0.1;0.10786713009686001;0.9793886090982711;[1.9999999494757503e-5, 0.2800599932670593, 0.0018599999602884054, 0.00018000000272877514, 0.0007800000021234155, 9.999999747378752e-6, 0.30768001079559326, 0.0, 0.0, 0.13718000054359436, 0.0, 0.0005099999834783375, 0.00015999999595806003, 0.0006399999838322401, 0.2709200084209442, 0.0];[3.504717873742048e-6, 0.29612197958572467, 9.513871573492522e-5, 2.0243679968329633e-6, 6.524923722911095e-6, 1.8814819454907135e-5, 0.20375199341643233, 1.9453059022766235e-8, 1.9453059022771718e-8, 0.20375199341643224, 1.8814819454907755e-5, 6.524923722910935e-6, 2.024367996833047e-6, 9.513871573492614e-5, 0.29612197958572495, 3.5047178737422135e-6];[0.2709200084209442, 0.2800599932670593];[0.29612197958572495, 0.29612197958572467]
rich;k_4;17;15;0.1;0.13172383673653038;0.9751404670163271;[3.9999998989515007e-5, 0.00015999999595806003, 0.0, 9.999999747378752e-5, 0.2509300112724304, 0.0002099999983329326, 0.0, 0.11733999848365784, 0.29210999608039856, 0.0, 0.0004199999966658652, 0.33838000893592834, 0.00014000000373926014, 0.0, 0.00014000000373926014, 2.9999999242136255e-5];[1.0542551102056663e-5, 4.408087075312178e-6, 2.0244552984827212e-9, 5.7288303218525195e-6, 0.31684601440862825, 7.3720617907205275e-6, 2.1888615174994354e-5, 0.18310404342145098, 0.18310404342144948, 2.1888615174994795e-5, 7.372061790720314e-6, 0.31684601440862925, 5.728830321852176e-6, 2.0244552984817894e-9, 4.408087075312354e-6, 1.0542551102057042e-5];[0.2509300112724304, 0.33838000893592834];[0.31684601440862825, 0.31684601440862925]
rich;k_4;1;15;0.1;0.11309423783067037;0.97047370722238;[0.0, 0.06407000124454498, 0.2503800094127655, 0.0236200001090765, 0.22146999835968018, 0.017230000346899033, 4.999999873689376e-5, 0.0, 0.0, 7.999999797903001e-5, 0.0029100000392645597, 0.13640999794006348, 0.007189999800175428, 0.26374998688697815, 0.012839999981224537, 0.0];[2.847977481074455e-5, 0.021693427139736616, 0.28655372194452067, 0.007230399367718912, 0.1813561147686742, 0.003129884666247888, 7.969612588291004e-6, 2.7257039378138e-9, 2.725703937810103e-9, 7.969612588291408e-6, 0.003129884666247915, 0.1813561147686753, 0.007230399367718912, 0.2865537219445211, 0.021693427139736644, 2.8479774810745023e-5];[0.26374998688697815, 0.2503800094127655];[0.2865537219445211, 0.28655372194452067]
rich;k_4;16;15;0.1;0.10833737436793836;0.9829000196619214;[9.999999747378752e-6, 0.21890999376773834, 1.9999999494757503e-5, 0.2590999901294708, 0.0, 9.999999747378752e-5, 0.0002099999983329326, 0.03897999972105026, 0.010689999908208847, 9.000000136438757e-5, 0.00019999999494757503, 0.0, 0.16204999387264252, 0.0, 0.30963000655174255, 9.999999747378752e-6];[3.2311143764424607e-6, 0.28858764280028754, 2.4744982330507504e-6, 0.18547162160881075, 5.646435224836317e-7, 5.734670822131702e-6, 4.228912776480847e-6, 0.02592450175117159, 0.02592450175117147, 4.228912776480819e-6, 5.734670822132309e-6, 5.646435224836212e-7, 0.18547162160881003, 2.4744982330508076e-6, 0.288587642800287, 3.231114376442629e-6];[0.30963000655174255, 0.21890999376773834];[0.288587642800287, 0.28858764280028754]
rich;k_4;27;15;0.1;0.08433057733675861;0.9902926786032059;[0.2313999980688095, 0.1538199931383133, 0.029829999431967735, 0.007829999551177025, 2.9999999242136255e-5, 0.11133000254631042, 0.0, 9.999999747378752e-6, 9.999999747378752e-6, 0.0, 0.06496000289916992, 0.0, 0.012000000104308128, 0.027049999684095383, 0.17479999363422394, 0.18693000078201294];[0.2368312747786013, 0.13643840277941024, 0.024932752513212763, 0.011826174173366693, 1.0212377435656173e-5, 0.08995071914609191, 9.602698144498605e-8, 1.0368204900483768e-5, 1.036820490048406e-5, 9.602698144499949e-8, 0.08995071914609198, 1.0212377435656747e-5, 0.011826174173366682, 0.02493275251321276, 0.13643840277941036, 0.23683127477860122];[0.2313999980688095, 0.18693000078201294];[0.2368312747786013, 0.23683127477860122]
rich;k_4;28;15;0.1;0.11222027585782823;0.9832880193840303;[0.0, 0.0516199991106987, 0.0, 0.00031999999191612005, 2.9999999242136255e-5, 0.18709999322891235, 0.0030700000934302807, 0.2909800112247467, 0.1466899961233139, 0.002839999971911311, 0.23726999759674072, 7.000000186963007e-5, 0.0001500000071246177, 0.0, 0.07986000180244446, 0.0];[9.642836170330994e-6, 0.07181977183865829, 2.962829572777893e-6, 1.6618231362627735e-5, 1.1250465098043008e-5, 0.19922028016225757, 0.002354472224704148, 0.22656500141217756, 0.22656500141217595, 0.0023544722247041384, 0.19922028016225724, 1.1250465098043067e-5, 1.661823136262759e-5, 2.9628295727778396e-6, 0.07181977183865816, 9.642836170331514e-6];[0.2909800112247467, 0.1466899961233139];[0.22656500141217756, 0.22656500141217595]
rich;k_4;38;15;0.1;0.09253702363541838;0.9878502274946865;[0.1693599969148636, 5.999999848427251e-5, 0.0, 0.0, 0.00011000000085914508, 0.2144699990749359, 0.0, 0.18685999512672424, 0.157260000705719, 0.0, 0.15861999988555908, 0.00011999999696854502, 9.999999747378752e-6, 0.0, 3.9999998989515007e-5, 0.11309000104665756];[0.15911013799519863, 1.881465372200585e-5, 2.402464736064563e-6, 5.394329783399466e-6, 8.921509080702576e-6, 0.20512356691099326, 1.5620137162853783e-6, 0.13572920012276876, 0.13572920012276785, 1.5620137162854993e-6, 0.20512356691099237, 8.921509080702305e-6, 5.394329783399893e-6, 2.4024647360646437e-6, 1.8814653722006638e-5, 0.1591101379951986];[0.2144699990749359, 0.15861999988555908];[0.20512356691099326, 0.20512356691099237]
