instance_type;N;instance_number;annealing_time;sdev;tvd;fidelity;dwave_dist;sim_dist;dwave_gr_state_prob;sim_gr_state_prob
rich;k_4;22;10;0.0;0.211601687677195;0.9081043311078221;[0.0030499999411404133, 0.3124600052833557, 0.2517800033092499, 0.0, 0.0, 0.030559999868273735, 0.0015899999998509884, 0.0, 0.0, 0.0010499999625608325, 0.033440001308918, 9.999999747378752e-6, 9.999999747378752e-6, 0.12859000265598297, 0.23645000159740448, 0.0010100000072270632];[1.8911317814185765e-6, 0.380248001982462, 0.1186464550629669, 2.3509932931202102e-6, 5.996765265569415e-6, 0.001089265904034335, 2.3702263292299833e-6, 3.667933876128102e-6, 3.6679338761303322e-6, 2.3702263292414017e-6, 0.001089265904034399, 5.9967652655757304e-6, 2.3509932931219365e-6, 0.1186464550629655, 0.3802480019824597, 1.8911317814253884e-6];[0.23645000159740448, 0.3124600052833557];[0.3802480019824597, 0.380248001982462]
rich;k_4;1;10;0.0;0.2100278509102552;0.8597720095068507;[0.0, 0.07398000359535217, 0.25536999106407166, 0.041680000722408295, 0.18318000435829163, 0.027089999988675117, 0.0002300000051036477, 0.0, 0.0, 0.00023999999393709004, 0.009549999609589577, 0.15631000697612762, 0.013299999758601189, 0.21726000308990479, 0.021800000220537186, 9.999999747378752e-6];[2.2083028556742507e-5, 0.0030545796021578474, 0.3413116444967725, 0.0008486568878898083, 0.15459018940029712, 0.00016542572835064786, 7.228194900659369e-6, 1.9266107404601227e-7, 1.9266107404666411e-7, 7.228194900672132e-6, 0.0001654257283505789, 0.15459018940030314, 0.0008486568878896904, 0.34131164449677537, 0.003054579602158503, 2.2083028556786132e-5];[0.21726000308990479, 0.25536999106407166];[0.34131164449677537, 0.3413116444967725]
rich;k_4;10;10;0.0;0.1996614951643732;0.9074470708720427;[0.0006600000197067857, 0.0, 0.15318000316619873, 0.04521000012755394, 0.2981399893760681, 0.00046999999904073775, 0.0017000000225380063, 0.0004600000102072954, 0.00039000000106170774, 0.0021100000012665987, 0.0002099999983329326, 0.22683000564575195, 0.04983999952673912, 0.22014999389648438, 0.0, 0.0006500000017695129];[1.5113232493680688e-6, 1.2695693537028446e-8, 0.13554979270787393, 0.002124301186533527, 0.36231573444921983, 1.2815274052510363e-7, 3.1438330670932906e-6, 5.375651618776025e-6, 5.375651618791262e-6, 3.1438330670890355e-6, 1.2815274052419077e-7, 0.3623157344492291, 0.0021243011865333923, 0.1355497927078768, 1.2695693537515359e-8, 1.511323249361742e-6];[0.2981399893760681, 0.22683000564575195];[0.36231573444921983, 0.3623157344492291]
rich;k_4;26;10;0.0;0.2544236490445102;0.9005391114881054;[0.1836400032043457, 4.999999873689376e-5, 0.09189999848604202, 0.0, 0.02363000065088272, 0.15323999524116516, 9.999999747378752e-6, 0.0, 0.0, 0.0, 0.10475999861955643, 0.019990000873804092, 0.0, 0.19014999270439148, 4.999999873689376e-5, 0.2325800061225891];[0.3227920318811089, 2.5566638571859912e-5, 0.11692750806886035, 1.1916304813853661e-5, 0.00012666828353499428, 0.06011150861316426, 1.3459531202538963e-6, 3.454256841407435e-6, 3.454256841406087e-6, 1.3459531202472511e-6, 0.06011150861316558, 0.00012666828353504093, 1.1916304813875201e-5, 0.11692750806885632, 2.5566638571839208e-5, 0.32279203188109634];[0.1836400032043457, 0.2325800061225891];[0.3227920318811089, 0.32279203188109634]
rich;k_4;5;10;0.0;0.3666919459121261;0.8119459314248053;[0.0, 0.057360000908374786, 0.0, 4.999999873689376e-5, 0.0, 1.9999999494757503e-5, 0.15564000606536865, 0.2735700011253357, 0.21552999317646027, 0.23718999326229095, 9.999999747378752e-6, 0.0, 9.000000136438757e-5, 0.0, 0.06054000183939934, 0.0];[3.0537133773035417e-6, 0.002026233197582588, 5.215442709623577e-6, 1.4823094836986958e-5, 1.3803129147692338e-7, 2.1804800611861793e-5, 0.07004797269514414, 0.4278807590244546, 0.42788075902444683, 0.07004797269514335, 2.1804800611860516e-5, 1.3803129147823178e-7, 1.4823094836988994e-5, 5.215442709619959e-6, 0.002026233197582657, 3.0537133773057876e-6];[0.2735700011253357, 0.21552999317646027];[0.4278807590244546, 0.42788075902444683]
rich;k_4;35;10;0.0;0.1712109023070997;0.9477336008132367;[9.000000136438757e-5, 0.09901999682188034, 0.0, 0.0, 9.999999747378752e-6, 0.13895000517368317, 0.09476999938488007, 0.10722000151872635, 0.13601000607013702, 0.14573000371456146, 0.2052599936723709, 0.0, 0.0, 9.999999747378752e-6, 0.07283999770879745, 9.000000136438757e-5];[1.402006928588513e-5, 0.029489451420895832, 2.4480841902481713e-6, 7.672919716961574e-8, 1.2369764868937182e-5, 0.24691192501899017, 0.09886761401520894, 0.12470209489736178, 0.1247020948973588, 0.09886761401521267, 0.2469119250189947, 1.2369764868928103e-5, 7.67291971689724e-8, 2.448084190246671e-6, 0.029489451420893886, 1.4020069285888748e-5];[0.13895000517368317, 0.2052599936723709];[0.24691192501899017, 0.2469119250189947]
rich;k_4;30;10;0.0;0.2734164660172396;0.8653237751945391;[0.0, 9.999999747378752e-6, 0.00011999999696854502, 0.20613999664783478, 0.059689998626708984, 0.12520000338554382, 0.0015200000489130616, 0.08715000003576279, 0.07440000027418137, 0.0005600000149570405, 0.18565000593662262, 0.04789000004529953, 0.21161000430583954, 4.999999873689376e-5, 9.999999747378752e-6, 0.0];[7.327517222524175e-9, 1.45018544998639e-5, 1.8598067382609476e-6, 0.33837624300616526, 0.003813069130859556, 0.13960496132115716, 2.035970247389492e-6, 0.018187321582817297, 0.018187321582816763, 2.035970247384009e-6, 0.13960496132115877, 0.0038130691308597207, 0.3383762430061681, 1.8598067382632064e-6, 1.450185449986072e-5, 7.3275172223781765e-9];[0.21161000430583954, 0.20613999664783478];[0.3383762430061681, 0.33837624300616526]
rich;k_4;27;10;0.0;0.30842116440238176;0.8448865797178989;[0.19509999454021454, 0.11675000190734863, 0.04165000095963478, 0.010990000329911709, 0.0, 0.09605000168085098, 0.0, 1.9999999494757503e-5, 0.0, 0.0, 0.07970999926328659, 9.999999747378752e-6, 0.024210000410676003, 0.041930001229047775, 0.22457000613212585, 0.1690099984407425];[0.325585958050552, 0.13809354629031415, 0.0017327491860693665, 8.997063433751289e-5, 7.71682877940113e-6, 0.03448215397675421, 7.259075675983208e-8, 7.832442448760662e-6, 7.832442448757174e-6, 7.259075676064732e-8, 0.0344821539767548, 7.716828779406928e-6, 8.997063433747727e-5, 0.0017327491860695654, 0.13809354629031204, 0.32558595805054874];[0.19509999454021454, 0.1690099984407425];[0.325585958050552, 0.32558595805054874]
rich;k_4;25;10;0.0;0.2410436765685481;0.9217903870582195;[0.0, 0.010809999890625477, 0.27070000767707825, 0.18630999326705933, 0.0, 0.00026000000070780516, 9.999999747378752e-6, 0.0, 0.0, 9.999999747378752e-6, 0.00026000000070780516, 0.0, 0.2713100016117096, 0.2539199888706207, 0.006399999838322401, 9.999999747378752e-6];[1.5794909184800563e-6, 2.8613595058249243e-6, 0.38280026800022, 0.1171521994181582, 2.0260903729297018e-7, 2.3107080248194418e-6, 3.4763465858376464e-5, 5.814948279383325e-6, 5.81494827938221e-6, 3.4763465858340665e-5, 2.310708024820829e-6, 2.026090372926006e-7, 0.1171521994181606, 0.38280026800022016, 2.8613595058211237e-6, 1.579490918482443e-6];[0.2539199888706207, 0.27070000767707825];[0.38280026800022016, 0.38280026800022]
rich;k_4;14;10;0.0;0.26538684203421786;0.8713360957470225;[0.051330000162124634, 0.03627999871969223, 9.999999747378752e-6, 0.0, 9.999999747378752e-6, 0.12177000194787979, 0.23609000444412231, 9.000000136438757e-5, 0.0003499999875202775, 0.21470999717712402, 0.2264699935913086, 4.999999873689376e-5, 0.0, 9.999999747378752e-6, 0.05741000175476074, 0.05542000010609627];[0.009177708217656073, 0.002218716557528286, 4.356625174980835e-5, 1.1725074112630266e-9, 7.782378841409748e-6, 0.13920736238741446, 0.34934117471095977, 3.6883233430619325e-6, 3.6883233430770237e-6, 0.34934117471096543, 0.13920736238741177, 7.782378841418183e-6, 1.1725074113168e-9, 4.3566251749811206e-5, 0.002218716557528046, 0.009177708217655862];[0.23609000444412231, 0.21470999717712402];[0.34934117471095977, 0.34934117471096543]
